parada_id,fecha_inicio,fecha_fin,planta_id,linea_id,equipo_id,tipo_parada,planificada_flag,causa_parada,duracion_horas,impacto_produccion_proxy,impacto_energia_proxy
PAR_00000975,2024-07-07T10:09:00,2024-07-07T10:35:53.805356192,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ02,NoPlanificada,0,FalloQuemador,0.448,3.905,178.408
PAR_00000976,2024-07-11T16:00:00,2024-07-11T22:28:37.570563148,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,Planificada,1,InspeccionSeguridadReglamentaria,6.477,50.24,524.355
PAR_00000977,2024-07-12T04:32:00,2024-07-12T05:39:20.208833137,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,CurvaTermicaFueraBanda,1.122,9.346,107.628
PAR_00000978,2024-07-22T17:03:00,2024-07-22T21:36:52.285521135,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,CaidaGasIndustrial,4.565,36.667,517.197
PAR_00000979,2024-07-24T15:04:00,2024-07-24T17:49:51.553050969,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,NoPlanificada,0,TermoparDescalibrado,2.764,20.783,215.259
PAR_00000980,2024-07-26T18:18:00,2024-07-26T20:30:25.368111306,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,NoPlanificada,0,CaidaGasIndustrial,2.207,13.87,1345.847
PAR_00000981,2024-07-27T19:41:00,2024-07-28T02:25:41.838932288,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,TermoparDescalibrado,6.745,42.968,961.231
PAR_00000982,2024-08-06T08:10:00,2024-08-06T10:09:48.012436291,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,TermoparDescalibrado,1.997,14.725,255.96
PAR_00000983,2024-08-10T14:32:00,2024-08-10T15:59:21.902796230,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,TermoparDescalibrado,1.456,9.058,139.4
PAR_00000984,2024-08-22T12:28:00,2024-08-22T12:49:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,FalloQuemador,0.35,2.152,29.011
PAR_00000985,2024-08-25T05:06:00,2024-08-25T07:52:42.592778040,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,NoPlanificada,0,CurvaTermicaFueraBanda,2.778,23.47,83.607
PAR_00000986,2024-08-26T19:33:00,2024-08-26T21:21:15.310959436,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ04,NoPlanificada,0,TermoparDescalibrado,1.804,13.465,116.103
PAR_00000987,2024-08-28T23:16:00,2024-08-29T00:50:25.348436511,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,TermoparDescalibrado,1.574,9.992,238.798
PAR_00000988,2024-09-05T03:09:00,2024-09-05T05:18:04.609032620,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,CaidaGasIndustrial,2.151,14.043,425.936
PAR_00000989,2024-09-11T13:39:00,2024-09-11T14:00:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,CurvaTermicaFueraBanda,0.35,2.791,24.467
PAR_00000990,2024-09-14T12:04:00,2024-09-14T16:36:09.328856690,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ04,NoPlanificada,0,CaidaGasIndustrial,4.536,36.717,745.681
PAR_00000991,2024-09-15T14:00:00,2024-09-15T16:26:55.608418694,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,Planificada,1,ParadaPlanificadaUtilidades,2.449,15.008,93.652
PAR_00000992,2024-09-19T05:04:00,2024-09-19T05:25:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,CaidaGasIndustrial,0.35,2.868,38.249
PAR_00000993,2024-09-28T16:07:00,2024-09-28T17:20:59.783516500,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,TermoparDescalibrado,1.233,8.366,87.902
PAR_00000994,2024-09-29T04:24:00,2024-09-29T07:31:57.972045392,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,TermoparDescalibrado,3.133,22.733,220.735
PAR_00000995,2024-10-02T11:03:00,2024-10-02T15:57:31.477319827,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,TermoparDescalibrado,4.909,39.817,754.542
PAR_00000996,2024-10-06T17:27:00,2024-10-06T19:55:09.256335301,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,TermoparDescalibrado,2.469,20.974,458.276
PAR_00000997,2024-10-15T22:25:00,2024-10-16T00:01:08.822965924,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,NoPlanificada,0,CurvaTermicaFueraBanda,1.602,10.285,1071.289
PAR_00000998,2024-10-20T19:00:00,2024-10-20T21:37:40.478111198,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,Planificada,1,CambioFormatoPlanificado,2.628,17.637,181.325
PAR_00000999,2024-10-30T16:37:00,2024-10-30T19:25:54.731665436,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,FalloQuemador,2.815,22.743,121.524
PAR_00001000,2024-10-30T23:11:00,2024-10-31T05:21:48.211244626,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,CurvaTermicaFueraBanda,6.18,46.002,556.66
PAR_00001001,2024-11-04T18:26:00,2024-11-05T00:43:34.731826076,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,NoPlanificada,0,FalloQuemador,6.293,44.767,1578.468
PAR_00001002,2024-11-16T09:28:00,2024-11-16T10:10:44.315591835,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,FalloQuemador,0.712,5.653,41.335
PAR_00001003,2024-12-03T04:14:00,2024-12-03T08:57:02.047899968,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,CaidaGasIndustrial,4.717,41.11,355.231
PAR_00001004,2024-12-11T01:14:00,2024-12-11T01:35:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,CaidaGasIndustrial,0.35,2.748,28.877
PAR_00001005,2024-12-13T09:01:00,2024-12-13T09:24:06.853136539,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,CurvaTermicaFueraBanda,0.385,2.572,30.819
PAR_00001006,2024-12-17T14:18:00,2024-12-17T16:02:35.518995801,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,NoPlanificada,0,CaidaGasIndustrial,1.743,13.236,1170.741
PAR_00001007,2024-12-29T04:17:00,2024-12-29T04:59:49.805251725,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,NoPlanificada,0,FalloQuemador,0.714,4.966,330.552
PAR_00001008,2025-01-08T08:43:00,2025-01-08T11:06:09.165871183,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ02,NoPlanificada,0,CurvaTermicaFueraBanda,2.386,15.891,1150.627
PAR_00001009,2025-01-15T14:00:00,2025-01-15T17:08:49.261687450,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,Planificada,1,ParadaPlanificadaUtilidades,3.147,27.197,552.794
PAR_00001010,2025-01-21T18:32:00,2025-01-21T20:50:52.464062800,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,FalloQuemador,2.315,14.572,276.667
PAR_00001011,2025-01-22T14:25:00,2025-01-22T16:19:20.107450238,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ04,NoPlanificada,0,CaidaGasIndustrial,1.906,16.113,281.946
PAR_00001012,2025-01-30T13:31:00,2025-01-30T16:11:22.818602956,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,NoPlanificada,0,CaidaGasIndustrial,2.673,22.723,1245.725
PAR_00001013,2025-02-13T01:00:00,2025-02-13T03:35:51.981221274,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,Planificada,1,InspeccionSeguridadReglamentaria,2.598,21.53,261.425
PAR_00001014,2025-02-13T14:09:00,2025-02-13T14:41:20.550173575,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,NoPlanificada,0,CaidaGasIndustrial,0.539,4.756,40.246
PAR_00001015,2025-02-13T16:00:00,2025-02-13T17:26:19.438102219,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,Planificada,1,InspeccionSeguridadReglamentaria,1.439,11.315,95.834
PAR_00001016,2025-02-22T17:00:00,2025-02-22T18:12:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,Planificada,1,ParadaPlanificadaUtilidades,1.2,7.909,410.002
PAR_00001017,2025-03-10T12:00:00,2025-03-10T14:25:18.289953051,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,Planificada,1,ParadaPlanificadaUtilidades,2.422,16.868,94.758
PAR_00001018,2025-03-12T19:00:00,2025-03-12T23:15:44.118913535,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,Planificada,1,CambioFormatoPlanificado,4.262,28.264,2804.374
PAR_00001019,2025-03-13T22:36:00,2025-03-13T22:57:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ02,NoPlanificada,0,CurvaTermicaFueraBanda,0.35,2.655,170.721
PAR_00001020,2025-03-14T07:14:00,2025-03-14T08:08:52.866551314,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,NoPlanificada,0,FalloQuemador,0.915,5.77,54.83
PAR_00001021,2025-03-20T10:25:00,2025-03-20T12:18:19.746721230,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,NoPlanificada,0,CaidaGasIndustrial,1.889,15.148,1174.942
PAR_00001022,2025-03-20T17:45:00,2025-03-20T19:09:04.204745042,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,NoPlanificada,0,FalloQuemador,1.401,11.912,102.488
PAR_00001023,2025-03-21T15:21:00,2025-03-21T17:44:57.925126572,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,NoPlanificada,0,CurvaTermicaFueraBanda,2.399,15.656,188.421
PAR_00001024,2025-03-22T02:05:00,2025-03-22T04:24:08.051202616,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,FalloQuemador,2.319,20.029,130.468
PAR_00001025,2025-03-25T15:00:00,2025-03-25T15:41:47.396534326,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,CaidaGasIndustrial,0.696,5.067,85.473
PAR_00001026,2025-04-03T20:16:00,2025-04-04T00:14:00.458401245,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,TermoparDescalibrado,3.967,30.982,223.211
PAR_00001027,2025-04-15T22:00:00,2025-04-16T05:57:50.799743319,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,Planificada,1,MantenimientoPreventivoProgramado,7.964,66.124,481.907
PAR_00001028,2025-04-20T14:21:00,2025-04-20T21:49:11.520405825,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,CurvaTermicaFueraBanda,7.47,60.492,859.509
PAR_00001029,2025-05-06T17:09:00,2025-05-06T19:39:43.158888277,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,TermoparDescalibrado,2.512,18.886,495.692
PAR_00001030,2025-05-10T05:03:00,2025-05-10T07:10:31.037250554,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ04,NoPlanificada,0,TermoparDescalibrado,2.125,17.007,335.644
PAR_00001031,2025-05-12T02:00:00,2025-05-12T05:49:17.042367565,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,Planificada,1,MantenimientoPreventivoProgramado,3.821,33.772,1634.712
PAR_00001032,2025-05-15T22:00:00,2025-05-16T05:19:18.316841610,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,Planificada,1,ParadaPlanificadaUtilidades,7.322,45.601,451.591
PAR_00001033,2025-05-29T05:14:00,2025-05-29T09:46:17.314433293,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,TermoparDescalibrado,4.538,34.268,484.549
PAR_00001034,2025-05-30T00:24:00,2025-05-30T00:45:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,TermoparDescalibrado,0.35,2.782,56.42
PAR_00001035,2025-06-03T00:06:00,2025-06-03T06:52:03.588521210,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,CurvaTermicaFueraBanda,6.768,42.082,1125.182
PAR_00001036,2025-06-04T04:00:00,2025-06-04T05:34:19.080347948,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,CaidaGasIndustrial,1.572,12.53,77.505
PAR_00001037,2025-06-16T19:24:00,2025-06-17T01:31:23.064643437,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ02,NoPlanificada,0,CurvaTermicaFueraBanda,6.123,47.852,2990.795
PAR_00001038,2025-06-18T03:09:00,2025-06-18T06:21:39.207971293,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,NoPlanificada,0,CaidaGasIndustrial,3.211,23.173,1421.405
PAR_00001039,2025-06-22T18:31:00,2025-06-22T21:32:16.876410834,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,TermoparDescalibrado,3.021,22.437,579.375
PAR_00001040,2025-06-23T19:26:00,2025-06-23T20:40:21.918154815,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ04,NoPlanificada,0,TermoparDescalibrado,1.239,10.585,127.45
PAR_00001041,2025-07-04T12:22:00,2025-07-04T13:43:51.047211812,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,CurvaTermicaFueraBanda,1.364,12.149,88.92
PAR_00001042,2025-07-06T20:34:00,2025-07-06T20:55:06.706836414,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,NoPlanificada,0,TermoparDescalibrado,0.352,2.868,215.79
PAR_00001043,2025-07-08T22:07:00,2025-07-09T00:55:42.020438155,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,FalloQuemador,2.812,24.991,371.826
PAR_00001044,2025-07-09T03:40:00,2025-07-09T04:05:39.820064908,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,NoPlanificada,0,CurvaTermicaFueraBanda,0.428,3.158,244.059
PAR_00001045,2025-07-16T12:14:00,2025-07-16T12:36:32.240949531,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,NoPlanificada,0,TermoparDescalibrado,0.376,2.746,102.991
PAR_00001046,2025-07-27T12:00:00,2025-07-27T18:07:28.524822326,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,Planificada,1,MantenimientoPreventivoProgramado,6.125,54.255,513.592
PAR_00001047,2025-08-05T20:11:00,2025-08-05T23:13:02.790885782,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ04,NoPlanificada,0,CurvaTermicaFueraBanda,3.034,25.676,213.302
PAR_00001048,2025-08-09T06:11:00,2025-08-09T08:20:09.080171596,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,NoPlanificada,0,TermoparDescalibrado,2.153,17.277,1192.692
PAR_00001049,2025-09-01T22:39:00,2025-09-01T23:08:43.138472668,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,FalloQuemador,0.495,3.335,29.432
PAR_00001050,2025-09-02T10:06:00,2025-09-02T14:51:54.831575602,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,TermoparDescalibrado,4.765,41.578,339.303
PAR_00001051,2025-09-05T14:15:00,2025-09-05T16:48:37.392851901,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,FalloQuemador,2.56,19.397,453.846
PAR_00001052,2025-09-13T01:00:00,2025-09-13T07:25:43.904308335,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,Planificada,1,CambioFormatoPlanificado,6.429,42.976,2692.027
PAR_00001053,2025-09-15T22:00:00,2025-09-16T02:47:54.066257228,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,Planificada,1,ParadaPlanificadaUtilidades,4.798,41.551,258.165
PAR_00001054,2025-09-16T04:30:00,2025-09-16T05:21:55.375212733,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,FalloQuemador,0.865,7.685,100.809
PAR_00001055,2025-09-19T23:37:00,2025-09-20T00:26:33.729460345,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,NoPlanificada,0,FalloQuemador,0.826,5.649,54.538
PAR_00001056,2025-09-26T00:19:00,2025-09-26T06:11:29.893619920,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,FalloQuemador,5.875,47.566,451.974
PAR_00001057,2025-10-24T10:04:00,2025-10-24T13:11:56.972003278,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,NoPlanificada,0,CaidaGasIndustrial,3.132,22.233,797.024
PAR_00001058,2025-11-07T06:45:00,2025-11-07T07:21:39.536916984,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,FalloQuemador,0.611,5.181,55.654
PAR_00001059,2025-11-07T16:06:00,2025-11-07T17:39:33.752463105,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,NoPlanificada,0,TermoparDescalibrado,1.559,12.986,868.484
PAR_00001060,2025-11-12T15:44:00,2025-11-12T18:31:01.860001238,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,CurvaTermicaFueraBanda,2.784,19.948,238.985
PAR_00001061,2025-11-12T21:14:00,2025-11-12T22:14:09.274484768,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,NoPlanificada,0,CurvaTermicaFueraBanda,1.003,7.132,508.263
PAR_00001062,2025-11-15T17:00:00,2025-11-16T07:00:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,Planificada,1,ParadaPlanificadaUtilidades,14.0,116.079,3115.465
PAR_00001063,2025-11-30T00:00:00,2025-11-30T02:22:39.160577899,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ02,Planificada,1,MantenimientoPreventivoProgramado,2.378,17.869,970.067
PAR_00001064,2025-12-03T01:20:00,2025-12-03T02:28:08.803767854,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ03,NoPlanificada,0,CaidaGasIndustrial,1.136,8.196,178.581
PAR_00001065,2025-12-06T14:31:00,2025-12-06T14:52:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,NoPlanificada,0,CurvaTermicaFueraBanda,0.35,2.752,16.724
PAR_00001066,2025-12-10T03:40:00,2025-12-10T04:47:05.344642678,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,CaidaGasIndustrial,1.118,8.984,107.831
PAR_00001067,2025-12-11T16:36:00,2025-12-11T18:07:05.090152731,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,NoPlanificada,0,CaidaGasIndustrial,1.518,10.151,954.8
PAR_00001068,2025-12-15T02:44:00,2025-12-15T04:45:15.797460867,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,CaidaGasIndustrial,2.021,13.808,166.491
PAR_00001069,2025-12-16T05:30:00,2025-12-16T08:15:54.717039194,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,NoPlanificada,0,CurvaTermicaFueraBanda,2.765,18.972,151.091
PAR_00001070,2025-12-22T07:42:00,2025-12-22T13:26:46.195286668,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ01,NoPlanificada,0,CaidaGasIndustrial,5.746,41.716,1416.29
PAR_00001071,2024-01-03T00:42:00,2024-01-03T04:44:15.261540352,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,NoPlanificada,0,FalloVision,4.038,35.52,476.942
PAR_00001072,2024-01-09T02:01:00,2024-01-09T03:21:12.656847145,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,NoPlanificada,0,VariacionEspesor,1.337,9.072,212.706
PAR_00001073,2024-01-11T08:36:00,2024-01-11T10:40:03.547818040,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,NoPlanificada,0,BloqueoManipulador,2.068,15.44,133.908
PAR_00001074,2024-01-21T17:38:00,2024-01-21T19:57:46.033179348,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,NoPlanificada,0,FalloVision,2.329,21.902,130.131
PAR_00001075,2024-02-07T15:24:00,2024-02-07T18:26:42.576452203,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,NoPlanificada,0,VariacionEspesor,3.045,25.376,1099.395
PAR_00001076,2024-02-09T21:16:00,2024-02-10T00:41:27.801273831,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,NoPlanificada,0,VariacionEspesor,3.424,23.305,654.252
PAR_00001077,2024-02-14T20:29:00,2024-02-14T21:33:25.976676244,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,NoPlanificada,0,VariacionEspesor,1.074,9.974,599.985
PAR_00001078,2024-02-15T13:31:00,2024-02-15T15:48:44.035646517,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,NoPlanificada,0,DefectoSuperficial,2.296,22.593,925.081
PAR_00001079,2024-02-18T22:35:00,2024-02-19T01:11:30.693517290,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,NoPlanificada,0,VariacionEspesor,2.609,25.079,201.391
PAR_00001080,2024-02-22T17:17:00,2024-02-22T20:37:28.111498778,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,NoPlanificada,0,DefectoSuperficial,3.341,25.381,1338.885
PAR_00001081,2024-03-01T06:00:00,2024-03-01T09:00:01.433569024,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,Planificada,1,MantenimientoPreventivoProgramado,3.0,25.556,580.168
PAR_00001082,2024-03-01T22:00:00,2024-03-02T00:31:22.409042397,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,Planificada,1,MantenimientoPreventivoProgramado,2.523,24.446,572.353
PAR_00001083,2024-03-02T20:37:00,2024-03-02T23:12:43.832833674,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,NoPlanificada,0,FalloVision,2.596,20.604,283.312
PAR_00001084,2024-03-08T18:34:00,2024-03-08T20:51:13.810417943,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,NoPlanificada,0,BloqueoManipulador,2.287,16.814,1248.131
PAR_00001085,2024-03-22T08:00:00,2024-03-22T12:02:26.770764768,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,Planificada,1,ParadaPlanificadaUtilidades,4.041,38.258,1654.071
PAR_00001086,2024-03-24T02:01:00,2024-03-24T03:18:34.062456112,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,NoPlanificada,0,BloqueoManipulador,1.293,10.361,434.172
PAR_00001087,2024-04-07T21:07:00,2024-04-07T22:40:38.032644578,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,NoPlanificada,0,BloqueoManipulador,1.561,13.171,136.425
PAR_00001088,2024-04-13T09:39:00,2024-04-13T11:00:14.907159925,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,NoPlanificada,0,DefectoSuperficial,1.354,11.805,370.923
PAR_00001089,2024-04-15T14:00:00,2024-04-15T19:03:48.436550740,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,Planificada,1,CambioFormatoPlanificado,5.063,37.192,2595.912
PAR_00001090,2024-04-16T01:00:00,2024-04-16T04:27:06.373679029,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,Planificada,1,MantenimientoPreventivoProgramado,3.452,31.597,996.867
PAR_00001091,2024-04-18T15:00:00,2024-04-18T18:46:09.387154740,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,Planificada,1,ParadaPlanificadaUtilidades,3.769,29.241,112.787
PAR_00001092,2024-04-25T05:26:00,2024-04-25T05:52:53.341208062,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,NoPlanificada,0,FalloVision,0.448,4.032,17.913
PAR_00001093,2024-04-25T16:20:00,2024-04-25T17:16:10.204984464,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,NoPlanificada,0,FalloVision,0.936,8.836,27.536
PAR_00001094,2024-05-12T02:00:00,2024-05-12T09:23:58.575647158,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,Planificada,1,MantenimientoPreventivoProgramado,7.4,68.526,215.794
PAR_00001095,2024-05-15T20:30:00,2024-05-15T21:43:29.488605258,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,NoPlanificada,0,FalloVision,1.225,8.166,266.062
PAR_00001096,2024-05-15T22:00:00,2024-05-16T01:17:31.353033602,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,Planificada,1,MantenimientoPreventivoProgramado,3.292,23.785,888.737
PAR_00001097,2024-05-19T15:00:00,2024-05-19T19:10:34.063564782,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,Planificada,1,CambioFormatoPlanificado,4.176,31.44,442.277
PAR_00001098,2024-06-02T01:00:00,2024-06-02T04:44:49.212695364,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,Planificada,1,ParadaPlanificadaUtilidades,3.747,29.184,463.173
PAR_00001099,2024-06-11T08:25:00,2024-06-11T10:07:47.559100572,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,NoPlanificada,0,DefectoSuperficial,1.713,13.184,592.402
PAR_00001100,2024-06-19T17:11:00,2024-06-19T18:38:33.242871560,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,NoPlanificada,0,BloqueoManipulador,1.459,11.163,279.548
PAR_00001101,2024-06-26T02:23:00,2024-06-26T02:57:35.440436143,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,NoPlanificada,0,FalloVision,0.577,4.21,67.163
PAR_00001102,2024-06-26T09:07:00,2024-06-26T10:53:58.365615154,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,NoPlanificada,0,VariacionEspesor,1.783,14.667,310.971
PAR_00001103,2024-07-03T08:22:00,2024-07-03T08:50:16.353866989,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,NoPlanificada,0,VariacionEspesor,0.471,3.389,26.632
PAR_00001104,2024-07-11T13:42:00,2024-07-11T14:03:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,NoPlanificada,0,VariacionEspesor,0.35,2.429,10.375
PAR_00001105,2024-07-13T09:00:00,2024-07-13T14:02:32.769793334,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,Planificada,1,CambioFormatoPlanificado,5.042,40.413,212.538
