mantenimiento_id,fecha_inicio,fecha_fin,planta_id,linea_id,equipo_id,tipo_mantenimiento,programado_flag,correctivo_flag,horas_mantenimiento,coste_mantenimiento_proxy,resultado_mantenimiento
MAN_00001034,2025-03-24T22:00:00,2025-03-25T01:01:26,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,CorrectivoInstrumentacion,0,1,3.024,2312.74,Estabilizado
MAN_00001035,2025-03-28T13:18:00,2025-03-28T15:43:48,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,CorrectivoMecanico,0,1,2.43,2244.52,ParcialConSeguimiento
MAN_00001036,2025-03-30T13:00:00,2025-03-30T19:08:23,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,Predictivo,1,0,6.14,4314.78,Exitoso
MAN_00001037,2025-04-02T13:00:00,2025-04-02T19:04:01,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,Predictivo,1,0,6.067,4127.34,Exitoso
MAN_00001038,2025-04-15T01:00:00,2025-04-15T04:53:15,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,CorrectivoInstrumentacion,0,1,3.888,2642.44,ParcialConSeguimiento
MAN_00001039,2025-05-13T00:06:00,2025-05-13T03:55:56,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,CorrectivoMecanico,0,1,3.832,2965.63,Estabilizado
MAN_00001040,2025-05-13T13:00:00,2025-05-13T15:33:18,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,Predictivo,1,0,2.555,2006.43,Exitoso
MAN_00001041,2025-05-23T10:37:00,2025-05-23T12:05:57,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,CorrectivoInstrumentacion,0,1,1.483,981.16,ParcialConSeguimiento
MAN_00001042,2025-06-01T17:00:00,2025-06-01T21:25:37,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,Predictivo,1,0,4.427,2772.17,ExitosoConAjustes
MAN_00001043,2025-06-13T09:00:00,2025-06-13T15:36:38,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,Predictivo,1,0,6.611,4905.73,Exitoso
MAN_00001044,2025-06-29T08:00:00,2025-06-29T13:18:40,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,OverhaulParcial,1,0,5.311,4998.94,ExitosoConAjustes
MAN_00001045,2025-07-02T03:24:00,2025-07-02T07:23:46,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,CorrectivoTermico,0,1,3.996,2517.11,Recuperado
MAN_00001046,2025-07-04T01:16:00,2025-07-04T03:01:27,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,CorrectivoMecanico,0,1,1.758,1595.93,Recuperado
MAN_00001047,2025-07-05T21:20:00,2025-07-06T02:27:32,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,CorrectivoMecanico,0,1,5.126,4116.14,Estabilizado
MAN_00001048,2025-07-09T23:18:00,2025-07-10T00:28:47,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,CorrectivoInstrumentacion,0,1,1.18,1098.24,Recuperado
MAN_00001049,2025-07-16T15:00:00,2025-07-16T16:48:37,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,OverhaulParcial,1,0,1.811,1484.45,Exitoso
MAN_00001050,2025-07-31T11:26:00,2025-07-31T13:55:12,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,CorrectivoMecanico,0,1,2.487,2002.2,ParcialConSeguimiento
MAN_00001051,2025-07-31T15:04:00,2025-07-31T16:11:57,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ04,CorrectivoTermico,0,1,1.133,634.62,Recuperado
MAN_00001052,2025-08-15T14:00:00,2025-08-15T18:39:52,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,OverhaulParcial,1,0,4.665,3129.16,Exitoso
MAN_00001053,2025-08-22T07:00:00,2025-08-22T08:56:31,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,OverhaulParcial,1,0,1.942,1367.42,ExitosoConAjustes
MAN_00001054,2025-08-26T03:41:00,2025-08-26T05:29:43,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,CorrectivoMecanico,0,1,1.812,1498.11,Estabilizado
MAN_00001055,2025-08-26T11:03:00,2025-08-26T11:46:17,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,CorrectivoTermico,0,1,0.722,574.88,Estabilizado
MAN_00001056,2025-08-30T00:00:00,2025-08-30T01:28:31,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,Preventivo,1,0,1.475,990.0,ExitosoConAjustes
MAN_00001057,2025-09-23T00:34:00,2025-09-23T03:32:54,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,CorrectivoTermico,0,1,2.982,2094.7,Estabilizado
MAN_00001058,2025-10-01T22:00:00,2025-10-01T23:55:59,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,Preventivo,1,0,1.933,1557.64,Exitoso
MAN_00001059,2025-10-14T17:00:00,2025-10-15T00:39:10,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ04,Preventivo,1,0,7.653,4156.24,Exitoso
MAN_00001060,2025-10-15T17:00:00,2025-10-15T22:13:02,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,Predictivo,1,0,5.217,3236.48,Exitoso
MAN_00001061,2025-11-16T05:00:00,2025-11-16T06:20:29,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,Predictivo,1,0,1.341,1173.36,Exitoso
MAN_00001062,2025-11-19T07:15:00,2025-11-19T08:41:18,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,CorrectivoInstrumentacion,0,1,1.438,1116.51,Estabilizado
MAN_00001063,2025-12-01T19:17:00,2025-12-01T19:47:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,CorrectivoTermico,0,1,0.5,321.23,Estabilizado
MAN_00001064,2025-12-06T09:11:00,2025-12-06T10:16:28,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,CorrectivoTermico,0,1,1.091,701.27,Estabilizado
MAN_00001065,2025-12-13T04:11:00,2025-12-13T06:15:52,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,CorrectivoTermico,0,1,2.081,1513.21,Estabilizado
MAN_00001066,2025-12-13T21:36:00,2025-12-14T03:01:34,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,CorrectivoTermico,0,1,5.426,4901.73,Estabilizado
MAN_00001067,2025-12-19T02:08:00,2025-12-19T02:38:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ04,CorrectivoInstrumentacion,0,1,0.5,230.71,Estabilizado
MAN_00001068,2024-01-05T08:00:00,2024-01-05T09:57:41,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ06,OverhaulParcial,1,0,1.962,1421.4,Exitoso
MAN_00001069,2024-01-08T13:02:00,2024-01-08T13:45:38,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,CorrectivoMecanico,0,1,0.727,603.13,Estabilizado
MAN_00001070,2024-01-15T22:01:00,2024-01-16T00:59:21,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ04,CorrectivoInstrumentacion,0,1,2.973,1786.42,ParcialConSeguimiento
MAN_00001071,2024-01-18T03:43:00,2024-01-18T07:37:52,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ04,CorrectivoTermico,0,1,3.915,2504.96,Recuperado
MAN_00001072,2024-01-24T21:27:00,2024-01-25T02:46:30,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ04,CorrectivoInstrumentacion,0,1,5.325,2793.67,Estabilizado
MAN_00001073,2024-02-06T00:00:00,2024-02-06T07:29:36,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ06,Preventivo,1,0,7.494,5519.4,ExitosoConAjustes
MAN_00001074,2024-02-23T14:00:00,2024-02-23T16:55:46,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,Preventivo,1,0,2.929,2422.31,ExitosoConAjustes
MAN_00001075,2024-03-05T00:00:00,2024-03-05T02:41:02,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ04,Predictivo,1,0,2.684,1680.68,Exitoso
MAN_00001076,2024-03-13T02:36:00,2024-03-13T03:17:24,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ01,CorrectivoInstrumentacion,0,1,0.69,484.84,Recuperado
MAN_00001077,2024-04-01T22:00:00,2024-04-02T07:11:55,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ04,Preventivo,1,0,9.199,5568.59,Exitoso
MAN_00001078,2024-04-05T22:13:00,2024-04-06T02:31:53,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ04,CorrectivoMecanico,0,1,4.315,2765.84,ParcialConSeguimiento
MAN_00001079,2024-04-08T07:00:00,2024-04-08T11:30:58,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ06,OverhaulParcial,1,0,4.516,4196.1,Exitoso
MAN_00001080,2024-04-10T03:00:00,2024-04-10T08:29:14,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ06,Predictivo,1,0,5.487,4153.61,Exitoso
MAN_00001081,2024-04-22T13:03:00,2024-04-22T13:52:18,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,CorrectivoTermico,0,1,0.822,857.64,ParcialConSeguimiento
MAN_00001082,2024-04-26T10:00:00,2024-04-26T11:15:51,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ01,Preventivo,1,0,1.264,962.62,Exitoso
MAN_00001083,2024-05-08T02:07:00,2024-05-08T07:36:43,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ02,CorrectivoInstrumentacion,0,1,5.495,3609.46,ParcialConSeguimiento
MAN_00001084,2024-05-14T13:20:00,2024-05-14T20:13:43,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,CorrectivoInstrumentacion,0,1,6.896,6832.27,ParcialConSeguimiento
MAN_00001085,2024-05-25T22:24:00,2024-05-26T01:40:33,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,CorrectivoInstrumentacion,0,1,3.276,2991.68,Estabilizado
MAN_00001086,2024-05-27T12:00:00,2024-05-27T13:38:14,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,Predictivo,1,0,1.637,1612.14,ExitosoConAjustes
MAN_00001087,2024-05-28T23:05:00,2024-05-29T00:58:36,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ04,CorrectivoTermico,0,1,1.894,1040.34,Estabilizado
MAN_00001088,2024-06-01T06:00:00,2024-06-01T09:40:32,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,Predictivo,1,0,3.676,3049.53,PendienteOptimizar
MAN_00001089,2024-06-09T17:21:00,2024-06-09T19:15:41,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ04,CorrectivoMecanico,0,1,1.911,1314.74,Estabilizado
MAN_00001090,2024-06-12T21:05:00,2024-06-12T21:41:17,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,CorrectivoInstrumentacion,0,1,0.605,549.28,Recuperado
MAN_00001091,2024-06-15T22:00:00,2024-06-16T04:05:38,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ01,Predictivo,1,0,6.094,4967.43,Exitoso
MAN_00001092,2024-06-26T17:42:00,2024-06-26T22:16:45,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,CorrectivoTermico,0,1,4.579,4401.85,Estabilizado
MAN_00001093,2024-07-01T14:00:00,2024-07-01T16:47:10,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ02,Preventivo,1,0,2.786,1461.22,Exitoso
MAN_00001094,2024-08-01T22:00:00,2024-08-02T04:17:18,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ06,Predictivo,1,0,6.288,4954.54,Exitoso
MAN_00001095,2024-08-03T09:04:00,2024-08-03T17:08:35,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ01,CorrectivoInstrumentacion,0,1,8.077,6483.3,Estabilizado
MAN_00001096,2024-08-18T10:42:00,2024-08-18T11:18:55,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ04,CorrectivoTermico,0,1,0.615,418.73,Estabilizado
MAN_00001097,2024-09-10T21:19:00,2024-09-10T21:49:00,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ01,CorrectivoInstrumentacion,0,1,0.5,398.93,ParcialConSeguimiento
MAN_00001098,2024-09-11T12:08:00,2024-09-11T12:38:00,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ06,CorrectivoMecanico,0,1,0.5,420.94,ParcialConSeguimiento
MAN_00001099,2024-09-11T23:30:00,2024-09-12T03:26:21,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ02,CorrectivoTermico,0,1,3.939,2581.18,Recuperado
MAN_00001100,2024-09-12T16:00:00,2024-09-12T18:34:39,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ06,Preventivo,1,0,2.578,1964.32,Exitoso
MAN_00001101,2024-10-01T14:00:00,2024-10-01T16:54:49,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ02,Preventivo,1,0,2.914,1986.55,Exitoso
MAN_00001102,2024-10-07T05:00:00,2024-10-07T08:48:57,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ04,Predictivo,1,0,3.816,2017.14,ExitosoConAjustes
MAN_00001103,2024-10-08T01:28:00,2024-10-08T03:49:26,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,CorrectivoMecanico,0,1,2.357,2330.15,Estabilizado
MAN_00001104,2024-10-31T00:00:00,2024-10-31T05:06:21,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,OverhaulParcial,1,0,5.106,4635.81,Exitoso
MAN_00001105,2024-11-23T12:41:00,2024-11-23T13:35:38,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ01,CorrectivoInstrumentacion,0,1,0.911,692.49,Estabilizado
MAN_00001106,2024-11-28T02:00:00,2024-11-28T05:18:49,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ06,Preventivo,1,0,3.314,2559.93,Exitoso
MAN_00001107,2024-12-13T07:05:00,2024-12-13T12:52:49,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ06,CorrectivoTermico,0,1,5.797,5065.89,Recuperado
MAN_00001108,2024-12-15T01:18:00,2024-12-15T04:40:20,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ06,CorrectivoTermico,0,1,3.372,3120.36,Recuperado
MAN_00001109,2024-12-29T20:00:00,2024-12-30T02:52:21,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,Preventivo,1,0,6.873,5748.03,Exitoso
MAN_00001110,2025-01-04T10:22:00,2025-01-04T12:21:47,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ04,CorrectivoMecanico,0,1,1.996,1132.13,Estabilizado
MAN_00001111,2025-01-11T06:36:00,2025-01-11T07:24:47,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,CorrectivoInstrumentacion,0,1,0.813,857.21,ParcialConSeguimiento
MAN_00001112,2025-01-15T17:21:00,2025-01-15T17:58:52,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,CorrectivoTermico,0,1,0.631,558.62,ParcialConSeguimiento
MAN_00001113,2025-02-04T07:00:00,2025-02-04T09:28:47,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ02,Preventivo,1,0,2.48,1602.74,ExitosoConAjustes
MAN_00001114,2025-02-28T04:04:00,2025-02-28T10:28:23,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ04,CorrectivoMecanico,0,1,6.406,3935.55,Estabilizado
MAN_00001115,2025-03-15T14:00:00,2025-03-15T20:06:27,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ06,Preventivo,1,0,6.108,5407.32,Exitoso
MAN_00001116,2025-03-25T18:00:00,2025-03-25T20:54:32,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ01,Predictivo,1,0,2.909,2243.44,Exitoso
MAN_00001117,2025-04-01T14:00:00,2025-04-01T17:15:18,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,Predictivo,1,0,3.255,3309.47,Exitoso
MAN_00001118,2025-04-07T00:32:00,2025-04-07T01:57:52,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,CorrectivoTermico,0,1,1.431,1325.36,ParcialConSeguimiento
MAN_00001119,2025-05-14T05:00:00,2025-05-14T10:00:34,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,OverhaulParcial,1,0,5.01,4656.36,ExitosoConAjustes
MAN_00001120,2025-05-23T23:00:00,2025-05-24T05:23:56,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ06,Preventivo,1,0,6.399,5606.28,ExitosoConAjustes
MAN_00001121,2025-06-02T10:07:00,2025-06-02T12:32:34,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ04,CorrectivoTermico,0,1,2.426,1310.8,Recuperado
MAN_00001122,2025-06-02T23:03:00,2025-06-03T03:56:49,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ01,CorrectivoMecanico,0,1,4.897,3168.28,Estabilizado
MAN_00001123,2025-06-04T11:15:00,2025-06-04T17:20:49,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ06,CorrectivoMecanico,0,1,6.097,5154.99,Recuperado
MAN_00001124,2025-06-14T02:32:00,2025-06-14T08:31:36,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,CorrectivoMecanico,0,1,5.994,5437.05,Recuperado
MAN_00001125,2025-06-16T13:12:00,2025-06-16T16:23:08,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ06,CorrectivoInstrumentacion,0,1,3.186,2662.29,ParcialConSeguimiento
MAN_00001126,2025-06-17T09:20:00,2025-06-17T14:23:54,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ04,CorrectivoTermico,0,1,5.065,3169.47,Recuperado
MAN_00001127,2025-06-22T07:41:00,2025-06-22T09:26:10,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,CorrectivoInstrumentacion,0,1,1.753,1453.18,Estabilizado
MAN_00001128,2025-07-14T10:29:00,2025-07-14T13:12:26,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ02,CorrectivoMecanico,0,1,2.724,1738.28,Estabilizado
MAN_00001129,2025-07-17T03:24:00,2025-07-17T04:25:09,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ06,CorrectivoMecanico,0,1,1.019,835.42,Estabilizado
MAN_00001130,2025-08-03T04:17:00,2025-08-03T05:01:22,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ06,CorrectivoInstrumentacion,0,1,0.739,560.22,Estabilizado
MAN_00001131,2025-08-27T10:21:00,2025-08-27T14:05:34,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ04,CorrectivoTermico,0,1,3.743,2076.01,ParcialConSeguimiento
MAN_00001132,2025-09-20T05:37:00,2025-09-20T12:00:51,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,CorrectivoMecanico,0,1,6.398,6434.79,Estabilizado
MAN_00001133,2025-10-01T04:08:00,2025-10-01T04:38:00,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ01,CorrectivoTermico,0,1,0.5,397.18,Estabilizado
MAN_00001134,2025-10-01T22:00:00,2025-10-02T03:16:23,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,Preventivo,1,0,5.273,5088.89,Exitoso
MAN_00001135,2025-10-02T19:00:00,2025-10-03T03:47:08,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,Preventivo,1,0,8.786,8691.24,ExitosoConAjustes
MAN_00001136,2025-10-08T16:16:00,2025-10-08T20:45:45,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ04,CorrectivoTermico,0,1,4.496,2664.29,Recuperado
MAN_00001137,2025-10-24T15:00:00,2025-10-24T17:11:31,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ02,Predictivo,1,0,2.192,1455.82,ExitosoConAjustes
MAN_00001138,2025-11-06T02:32:00,2025-11-06T03:51:08,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ03,CorrectivoTermico,0,1,1.319,1328.79,Estabilizado
MAN_00001139,2025-11-07T11:29:00,2025-11-07T15:12:24,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ01,CorrectivoTermico,0,1,3.724,2935.03,Estabilizado
MAN_00001140,2025-12-04T08:09:00,2025-12-04T13:14:17,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ05,CorrectivoInstrumentacion,0,1,5.088,2769.27,Estabilizado
MAN_00001141,2025-12-05T05:00:00,2025-12-05T07:19:47,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ06,Predictivo,1,0,2.33,2162.58,Exitoso
MAN_00001142,2025-12-24T16:00:00,2025-12-24T18:58:59,PLT_CAN,PLT_CAN_L04,PLT_CAN_L04_EQ04,OverhaulParcial,1,0,2.983,1972.69,Exitoso
MAN_00001143,2024-01-18T00:00:00,2024-01-18T02:59:32,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,PredictivoRutinario,1,0,2.992,1694.18,Exitoso
MAN_00001144,2024-03-24T00:00:00,2024-03-24T02:21:30,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,PredictivoRutinario,1,0,2.359,1438.16,Exitoso
MAN_00001145,2024-05-25T00:00:00,2024-05-25T02:46:35,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,PredictivoRutinario,1,0,2.777,1688.74,Exitoso
MAN_00001146,2024-07-12T00:00:00,2024-07-12T01:26:25,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,PredictivoRutinario,1,0,1.441,926.69,Exitoso
MAN_00001147,2024-09-05T00:00:00,2024-09-05T01:57:19,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,PredictivoRutinario,1,0,1.955,1336.78,Exitoso
MAN_00001148,2024-11-18T00:00:00,2024-11-18T03:07:52,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,PredictivoRutinario,1,0,3.131,1810.86,Exitoso
MAN_00001149,2025-01-17T00:00:00,2025-01-17T02:10:09,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,PredictivoRutinario,1,0,2.169,1455.23,Exitoso
MAN_00001150,2025-03-28T00:00:00,2025-03-28T02:42:04,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,PredictivoRutinario,1,0,2.701,1660.42,Exitoso
MAN_00001151,2025-05-27T00:00:00,2025-05-27T03:03:10,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,PredictivoRutinario,1,0,3.053,1749.76,Exitoso
MAN_00001152,2025-07-18T00:00:00,2025-07-18T03:21:46,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,PredictivoRutinario,1,0,3.363,1896.96,Exitoso
MAN_00001153,2025-09-20T00:00:00,2025-09-20T02:36:50,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,PredictivoRutinario,1,0,2.614,1767.93,ExitosoConAjustes
MAN_00001154,2025-12-03T00:00:00,2025-12-03T02:51:08,PLT_BIZ,PLT_BIZ_L01,PLT_BIZ_L01_EQ06,PredictivoRutinario,1,0,2.852,1890.8,Exitoso
MAN_00001155,2024-01-09T00:00:00,2024-01-09T03:39:53,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,PredictivoRutinario,1,0,3.665,2785.88,Exitoso
MAN_00001156,2024-03-02T00:00:00,2024-03-02T02:35:00,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,PredictivoRutinario,1,0,2.584,1941.13,Exitoso
MAN_00001157,2024-05-10T00:00:00,2024-05-10T02:52:19,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,PredictivoRutinario,1,0,2.872,1741.19,ExitosoConAjustes
MAN_00001158,2024-07-14T00:00:00,2024-07-14T01:27:26,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,PredictivoRutinario,1,0,1.457,903.95,Exitoso
MAN_00001159,2024-09-20T00:00:00,2024-09-20T01:25:57,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,PredictivoRutinario,1,0,1.433,901.86,ExitosoConAjustes
MAN_00001160,2024-11-29T00:00:00,2024-11-29T01:00:18,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,PredictivoRutinario,1,0,1.005,747.66,Exitoso
MAN_00001161,2025-01-23T00:00:00,2025-01-23T02:14:20,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,PredictivoRutinario,1,0,2.239,1498.41,Exitoso
MAN_00001162,2025-03-26T00:00:00,2025-03-26T02:46:35,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,PredictivoRutinario,1,0,2.777,1826.27,Exitoso
MAN_00001163,2025-05-13T00:00:00,2025-05-13T02:44:10,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,PredictivoRutinario,1,0,2.736,1672.23,Exitoso
MAN_00001164,2025-07-25T00:00:00,2025-07-25T03:08:29,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,PredictivoRutinario,1,0,3.141,1932.7,Exitoso
MAN_00001165,2025-09-12T00:00:00,2025-09-12T01:39:30,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,PredictivoRutinario,1,0,1.659,1052.52,Exitoso
MAN_00001166,2025-11-11T00:00:00,2025-11-11T01:00:00,PLT_BIZ,PLT_BIZ_L02,PLT_BIZ_L02_EQ03,PredictivoRutinario,1,0,1.0,744.75,Exitoso
MAN_00001167,2024-01-23T00:00:00,2024-01-23T02:05:47,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,PredictivoRutinario,1,0,2.097,1518.15,Exitoso
MAN_00001168,2024-03-31T00:00:00,2024-03-31T01:05:57,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,PredictivoRutinario,1,0,1.099,715.46,Exitoso
MAN_00001169,2024-05-25T00:00:00,2024-05-25T03:13:58,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,PredictivoRutinario,1,0,3.233,2130.55,Exitoso
MAN_00001170,2024-07-12T00:00:00,2024-07-12T02:52:21,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,PredictivoRutinario,1,0,2.873,1829.66,Exitoso
MAN_00001171,2024-09-15T00:00:00,2024-09-15T02:11:50,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,PredictivoRutinario,1,0,2.197,1410.11,Exitoso
MAN_00001172,2024-11-02T00:00:00,2024-11-02T01:35:36,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,PredictivoRutinario,1,0,1.594,1221.76,Exitoso
