desvio_id,timestamp,planta_id,linea_id,equipo_id,variable_proceso,valor_observado,valor_objetivo,desviacion_pct,severidad_desvio,duracion_min,causa_probable_proxy,impacto_en_calidad_proxy
DES_00005069,2025-12-30T06:24:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ04,oxigeno_residual,2.6165,2.8,-6.5541,Medio,19.471,TransitorioArranque,0.4388
DES_00005070,2025-12-30T19:03:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ05,oxigeno_residual,2.4507,2.8,-12.4751,Critico,35.688,InestabilidadControlPID,0.7276
DES_00005071,2025-12-31T09:25:00,PLT_CAN,PLT_CAN_L02,PLT_CAN_L02_EQ06,temperatura_horno,747.0495,790.0,-5.4368,Medio,11.936,SetpointFueraBanda,0.3626
DES_00005072,2024-01-02T10:19:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,tension_traccion,70.0059,68.0,2.9499,Bajo,41.176,InestabilidadControlPID,0.2511
DES_00005073,2024-01-02T19:56:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,velocidad_lineal,86.4758,92.0,-6.0046,Medio,14.339,MateriaPrimaVariable,0.3159
DES_00005074,2024-01-03T10:38:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,rugosidad,1.671,1.6,4.4361,Medio,24.17,DerivaInstrumentacion,0.3205
DES_00005075,2024-01-06T06:27:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,tension_traccion,62.1596,68.0,-8.5889,Alto,5.615,MateriaPrimaVariable,0.4419
DES_00005076,2024-01-11T22:26:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,tension_traccion,60.1986,68.0,-11.4726,Alto,28.86,SetpointFueraBanda,0.5084
DES_00005077,2024-01-14T06:35:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,tension_traccion,71.3354,68.0,4.9051,Medio,14.685,TransitorioArranque,0.4515
DES_00005078,2024-01-14T07:05:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ04,rugosidad,1.6657,1.6,4.1079,Medio,37.364,TransitorioArranque,0.242
DES_00005079,2024-01-14T16:06:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ04,tension_traccion,62.2912,68.0,-8.3953,Alto,27.211,SetpointFueraBanda,0.4771
DES_00005080,2024-01-15T01:43:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,rugosidad,1.6965,1.6,6.0317,Medio,50.89,InestabilidadControlPID,0.4905
DES_00005081,2024-01-17T16:19:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,rugosidad,1.5719,1.6,-1.7549,Bajo,20.797,SetpointFueraBanda,0.1273
DES_00005082,2024-01-18T03:29:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,tension_traccion,65.6275,68.0,-3.489,Bajo,7.081,SetpointFueraBanda,0.1204
DES_00005083,2024-01-20T05:02:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,tension_traccion,70.5829,68.0,3.7984,Medio,7.495,MateriaPrimaVariable,0.285
DES_00005084,2024-01-21T07:33:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,tension_traccion,71.6044,68.0,5.3005,Medio,26.849,DerivaInstrumentacion,0.2835
DES_00005085,2024-01-23T08:51:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,tension_traccion,65.9099,68.0,-3.0736,Bajo,10.501,MateriaPrimaVariable,0.2005
DES_00005086,2024-01-23T09:42:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,velocidad_lineal,91.0537,92.0,-1.0285,Bajo,14.829,SetpointFueraBanda,0.2314
DES_00005087,2024-01-25T01:26:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,rugosidad,1.7312,1.6,8.1996,Alto,57.053,InestabilidadControlPID,0.6017
DES_00005088,2024-01-26T00:25:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,velocidad_lineal,89.0275,92.0,-3.231,Bajo,16.599,SetpointFueraBanda,0.078
DES_00005089,2024-01-26T09:06:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,velocidad_lineal,95.7117,92.0,4.0344,Medio,62.578,InestabilidadControlPID,0.4617
DES_00005090,2024-01-26T12:13:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,velocidad_lineal,97.1636,92.0,5.6126,Medio,58.115,InestabilidadControlPID,0.2808
DES_00005091,2024-01-27T10:04:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,rugosidad,1.5719,1.6,-1.7548,Bajo,49.116,MateriaPrimaVariable,0.1233
DES_00005092,2024-01-28T23:39:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,velocidad_lineal,93.5556,92.0,1.6909,Bajo,14.031,SetpointFueraBanda,0.1658
DES_00005093,2024-01-30T10:31:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,rugosidad,1.6848,1.6,5.3,Medio,26.904,DerivaInstrumentacion,0.4233
DES_00005094,2024-02-01T23:57:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,rugosidad,1.6563,1.6,3.5179,Medio,9.281,DerivaInstrumentacion,0.2696
DES_00005095,2024-02-02T09:41:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ04,rugosidad,1.4879,1.6,-7.0084,Medio,8.606,InestabilidadControlPID,0.4677
DES_00005096,2024-02-03T10:29:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,velocidad_lineal,94.0316,92.0,2.2082,Bajo,7.372,SetpointFueraBanda,0.1637
DES_00005097,2024-02-03T10:56:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,tension_traccion,67.3565,68.0,-0.9464,Bajo,17.25,InestabilidadControlPID,0.1794
DES_00005098,2024-02-03T19:47:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,rugosidad,1.6451,1.6,2.8196,Bajo,14.556,InestabilidadControlPID,0.02
DES_00005099,2024-02-04T05:12:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,rugosidad,1.7397,1.6,8.7285,Alto,22.829,MateriaPrimaVariable,0.5092
DES_00005100,2024-02-04T12:20:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,tension_traccion,72.8184,68.0,7.0859,Medio,4.888,SetpointFueraBanda,0.4324
DES_00005101,2024-02-05T02:38:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ04,velocidad_lineal,93.2994,92.0,1.4123,Bajo,5.401,InestabilidadControlPID,0.2576
DES_00005102,2024-02-11T04:33:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ04,rugosidad,1.6425,1.6,2.6553,Bajo,19.214,TransitorioArranque,0.1343
DES_00005103,2024-02-14T23:23:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,rugosidad,1.584,1.6,-0.998,Bajo,5.532,InestabilidadControlPID,0.2239
DES_00005104,2024-02-16T17:09:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,velocidad_lineal,80.282,92.0,-12.7369,Critico,15.337,InestabilidadControlPID,0.8893
DES_00005105,2024-02-17T02:56:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,velocidad_lineal,89.0077,92.0,-3.2525,Bajo,46.204,DerivaInstrumentacion,0.4137
DES_00005106,2024-02-17T16:41:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,tension_traccion,66.84,68.0,-1.7059,Bajo,39.071,InestabilidadControlPID,0.1354
DES_00005107,2024-02-19T01:06:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,velocidad_lineal,104.073,92.0,13.1228,Critico,18.237,DerivaInstrumentacion,0.7423
DES_00005108,2024-02-20T18:08:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,velocidad_lineal,92.9026,92.0,0.9811,Bajo,15.653,SetpointFueraBanda,0.13
DES_00005109,2024-02-24T04:50:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,velocidad_lineal,74.9154,92.0,-18.5702,Critico,20.318,InestabilidadControlPID,0.687
DES_00005110,2024-02-27T09:14:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,rugosidad,1.6545,1.6,3.4081,Bajo,14.708,DerivaInstrumentacion,0.3542
DES_00005111,2024-02-28T21:27:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,rugosidad,1.5764,1.6,-1.4768,Bajo,30.173,DerivaInstrumentacion,0.3068
DES_00005112,2024-03-01T22:24:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,velocidad_lineal,91.2148,92.0,-0.8535,Bajo,32.052,InestabilidadControlPID,0.2658
DES_00005113,2024-03-03T02:29:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,rugosidad,1.5716,1.6,-1.7771,Bajo,11.408,SetpointFueraBanda,0.1496
DES_00005114,2024-03-04T02:54:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ04,rugosidad,1.5816,1.6,-1.1484,Bajo,13.843,InestabilidadControlPID,0.0628
DES_00005115,2024-03-04T04:31:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,velocidad_lineal,90.5763,92.0,-1.5475,Bajo,4.218,DerivaInstrumentacion,0.02
DES_00005116,2024-03-05T22:01:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,rugosidad,1.6276,1.6,1.7262,Bajo,5.537,MateriaPrimaVariable,0.2215
DES_00005117,2024-03-07T02:11:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,tension_traccion,64.881,68.0,-4.5868,Medio,14.7,MateriaPrimaVariable,0.3298
DES_00005118,2024-03-07T17:48:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,tension_traccion,68.862,68.0,1.2676,Bajo,26.462,TransitorioArranque,0.1304
DES_00005119,2024-03-09T09:46:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ04,rugosidad,1.5748,1.6,-1.573,Bajo,27.6,MateriaPrimaVariable,0.1069
DES_00005120,2024-03-11T19:45:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,tension_traccion,71.7616,68.0,5.5318,Medio,23.571,InestabilidadControlPID,0.3084
DES_00005121,2024-03-13T01:37:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,rugosidad,1.2506,1.6,-21.8406,Critico,52.738,InestabilidadControlPID,0.98
DES_00005122,2024-03-14T18:10:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,rugosidad,1.5712,1.6,-1.8003,Bajo,21.646,DerivaInstrumentacion,0.1754
DES_00005123,2024-03-15T05:04:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,velocidad_lineal,95.9316,92.0,4.2735,Medio,8.058,TransitorioArranque,0.3812
DES_00005124,2024-03-17T08:24:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,rugosidad,1.5501,1.6,-3.1191,Bajo,25.229,InestabilidadControlPID,0.2152
DES_00005125,2024-03-18T05:27:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,rugosidad,1.7072,1.6,6.7003,Medio,23.306,InestabilidadControlPID,0.5156
DES_00005126,2024-03-22T00:50:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ04,rugosidad,1.6465,1.6,2.9032,Bajo,26.452,InestabilidadControlPID,0.0682
DES_00005127,2024-03-24T15:28:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,velocidad_lineal,97.1139,92.0,5.5585,Medio,14.635,InestabilidadControlPID,0.26
DES_00005128,2024-03-24T15:17:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,velocidad_lineal,95.4769,92.0,3.7793,Medio,22.712,MateriaPrimaVariable,0.2578
DES_00005129,2024-03-26T05:53:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,velocidad_lineal,96.728,92.0,5.1392,Medio,12.716,SetpointFueraBanda,0.2548
DES_00005130,2024-03-26T05:48:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,tension_traccion,77.1564,68.0,13.4652,Critico,26.286,SetpointFueraBanda,0.8287
DES_00005131,2024-03-26T06:28:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,rugosidad,1.6248,1.6,1.5514,Bajo,31.435,TransitorioArranque,0.02
DES_00005132,2024-03-27T10:49:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,tension_traccion,64.481,68.0,-5.175,Medio,28.202,TransitorioArranque,0.2084
DES_00005133,2024-03-27T14:48:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,velocidad_lineal,92.692,92.0,0.7522,Bajo,17.554,SetpointFueraBanda,0.0689
DES_00005134,2024-03-30T00:52:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,tension_traccion,63.8797,68.0,-6.0593,Medio,20.002,TransitorioArranque,0.4286
DES_00005135,2024-03-30T16:15:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,velocidad_lineal,101.9441,92.0,10.8088,Alto,26.282,MateriaPrimaVariable,0.6583
DES_00005136,2024-04-01T02:15:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,tension_traccion,65.9555,68.0,-3.0066,Bajo,6.304,MateriaPrimaVariable,0.3369
DES_00005137,2024-04-02T07:34:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,velocidad_lineal,90.7771,92.0,-1.3293,Bajo,11.746,DerivaInstrumentacion,0.1521
DES_00005138,2024-04-02T09:47:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,rugosidad,1.622,1.6,1.3732,Bajo,29.36,InestabilidadControlPID,0.0618
DES_00005139,2024-04-02T23:42:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,tension_traccion,69.1799,68.0,1.7351,Bajo,10.358,MateriaPrimaVariable,0.1077
DES_00005140,2024-04-04T12:13:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,rugosidad,1.5677,1.6,-2.02,Bajo,27.552,SetpointFueraBanda,0.1247
DES_00005141,2024-04-05T00:54:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ04,velocidad_lineal,82.998,92.0,-9.7847,Alto,54.455,SetpointFueraBanda,0.6174
DES_00005142,2024-04-05T21:28:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,tension_traccion,73.5646,68.0,8.1832,Alto,14.192,SetpointFueraBanda,0.5047
DES_00005143,2024-04-07T15:40:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,rugosidad,1.5401,1.6,-3.7427,Medio,15.841,MateriaPrimaVariable,0.3403
DES_00005144,2024-04-09T16:22:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,tension_traccion,64.9303,68.0,-4.5143,Medio,15.677,InestabilidadControlPID,0.3258
DES_00005145,2024-04-13T12:23:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,rugosidad,1.6429,1.6,2.6782,Bajo,16.375,SetpointFueraBanda,0.2316
DES_00005146,2024-04-14T04:50:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,rugosidad,1.4647,1.6,-8.4565,Alto,42.699,TransitorioArranque,0.4817
DES_00005147,2024-04-17T07:20:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,tension_traccion,68.9209,68.0,1.3542,Bajo,21.357,SetpointFueraBanda,0.2611
DES_00005148,2024-04-19T08:55:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,velocidad_lineal,97.5859,92.0,6.0716,Medio,24.363,InestabilidadControlPID,0.3004
DES_00005149,2024-04-22T10:21:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,tension_traccion,68.9581,68.0,1.409,Bajo,7.901,InestabilidadControlPID,0.1525
DES_00005150,2024-04-24T04:15:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,velocidad_lineal,92.7205,92.0,0.7831,Bajo,18.227,MateriaPrimaVariable,0.0323
DES_00005151,2024-04-24T20:00:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,rugosidad,1.9521,1.6,22.0046,Critico,51.209,MateriaPrimaVariable,0.8869
DES_00005152,2024-04-26T06:55:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,velocidad_lineal,91.1317,92.0,-0.9438,Bajo,36.119,DerivaInstrumentacion,0.1106
DES_00005153,2024-04-28T04:56:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,velocidad_lineal,92.8047,92.0,0.8747,Bajo,45.006,DerivaInstrumentacion,0.2004
DES_00005154,2024-04-28T06:51:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,velocidad_lineal,99.0149,92.0,7.6249,Alto,42.446,DerivaInstrumentacion,0.5336
DES_00005155,2024-04-29T12:09:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,rugosidad,1.5311,1.6,-4.3074,Medio,14.805,MateriaPrimaVariable,0.3508
DES_00005156,2024-05-01T04:08:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,rugosidad,1.5636,1.6,-2.2746,Bajo,18.189,MateriaPrimaVariable,0.2231
DES_00005157,2024-05-03T22:03:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,velocidad_lineal,78.7434,92.0,-14.4094,Critico,84.756,MateriaPrimaVariable,0.8229
DES_00005158,2024-05-04T12:29:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,rugosidad,1.5754,1.6,-1.5396,Bajo,19.742,MateriaPrimaVariable,0.0562
DES_00005159,2024-05-05T12:49:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,rugosidad,1.5181,1.6,-5.116,Medio,23.79,TransitorioArranque,0.3408
DES_00005160,2024-05-08T06:25:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ04,rugosidad,1.6361,1.6,2.2551,Bajo,22.709,DerivaInstrumentacion,0.2532
DES_00005161,2024-05-08T06:48:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,velocidad_lineal,92.7308,92.0,0.7943,Bajo,5.43,InestabilidadControlPID,0.1611
DES_00005162,2024-05-08T11:50:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,rugosidad,1.5557,1.6,-2.769,Bajo,48.487,SetpointFueraBanda,0.1952
DES_00005163,2024-05-09T11:38:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,tension_traccion,68.8709,68.0,1.2807,Bajo,36.103,SetpointFueraBanda,0.2343
DES_00005164,2024-05-12T06:45:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,velocidad_lineal,93.5431,92.0,1.6773,Bajo,8.989,MateriaPrimaVariable,0.1332
DES_00005165,2024-05-13T03:19:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,velocidad_lineal,91.2827,92.0,-0.7797,Bajo,23.097,InestabilidadControlPID,0.1415
DES_00005166,2024-05-14T22:26:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,velocidad_lineal,102.4978,92.0,11.4106,Alto,13.236,SetpointFueraBanda,0.6132
DES_00005167,2024-05-19T08:16:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ04,velocidad_lineal,93.5277,92.0,1.6605,Bajo,5.855,DerivaInstrumentacion,0.1799
DES_00005168,2024-05-20T04:37:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,tension_traccion,65.4328,68.0,-3.7753,Medio,20.646,SetpointFueraBanda,0.3486
DES_00005169,2024-05-21T10:32:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,tension_traccion,74.7895,68.0,9.9846,Alto,26.648,TransitorioArranque,0.6089
DES_00005170,2024-05-22T04:32:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,tension_traccion,64.4811,68.0,-5.1748,Medio,21.525,MateriaPrimaVariable,0.2731
DES_00005171,2024-05-24T03:12:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,tension_traccion,67.3684,68.0,-0.9289,Bajo,26.94,SetpointFueraBanda,0.1418
DES_00005172,2024-05-24T19:30:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,tension_traccion,65.0856,68.0,-4.2858,Medio,16.609,DerivaInstrumentacion,0.3652
DES_00005173,2024-05-24T19:05:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,velocidad_lineal,84.9195,92.0,-7.6962,Alto,103.779,MateriaPrimaVariable,0.4449
DES_00005174,2024-05-25T10:19:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,rugosidad,1.5702,1.6,-1.8623,Bajo,41.199,InestabilidadControlPID,0.2373
DES_00005175,2024-05-27T23:45:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,rugosidad,1.5168,1.6,-5.2016,Medio,12.746,MateriaPrimaVariable,0.2713
DES_00005176,2024-05-28T08:58:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,rugosidad,1.6855,1.6,5.3413,Medio,4.0,InestabilidadControlPID,0.4171
DES_00005177,2024-05-31T12:29:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,rugosidad,1.7302,1.6,8.1363,Alto,12.564,SetpointFueraBanda,0.4667
DES_00005178,2024-06-02T11:34:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,rugosidad,1.7666,1.6,10.4142,Alto,75.595,TransitorioArranque,0.5359
DES_00005179,2024-06-02T22:16:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,rugosidad,1.4579,1.6,-8.8797,Alto,62.167,DerivaInstrumentacion,0.5099
DES_00005180,2024-06-03T09:01:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,velocidad_lineal,79.5431,92.0,-13.5401,Critico,47.83,TransitorioArranque,0.7354
DES_00005181,2024-06-04T08:49:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,rugosidad,1.5434,1.6,-3.5381,Medio,9.289,InestabilidadControlPID,0.1841
DES_00005182,2024-06-04T13:02:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,velocidad_lineal,92.8493,92.0,0.9231,Bajo,40.329,InestabilidadControlPID,0.0768
DES_00005183,2024-06-07T05:57:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ03,rugosidad,1.6648,1.6,4.0471,Medio,12.224,MateriaPrimaVariable,0.3945
DES_00005184,2024-06-08T15:39:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,rugosidad,1.5764,1.6,-1.4772,Bajo,12.875,MateriaPrimaVariable,0.3308
DES_00005185,2024-06-11T10:39:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,tension_traccion,66.7107,68.0,-1.896,Bajo,4.0,SetpointFueraBanda,0.02
DES_00005186,2024-06-15T13:45:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,velocidad_lineal,88.6936,92.0,-3.5939,Medio,5.02,TransitorioArranque,0.2657
DES_00005187,2024-06-15T23:42:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,velocidad_lineal,90.2712,92.0,-1.8791,Bajo,8.05,SetpointFueraBanda,0.1502
DES_00005188,2024-06-20T01:43:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,rugosidad,1.7121,1.6,7.0052,Medio,25.536,MateriaPrimaVariable,0.449
DES_00005189,2024-06-20T02:43:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,tension_traccion,69.4803,68.0,2.1769,Bajo,10.231,MateriaPrimaVariable,0.1437
DES_00005190,2024-06-23T04:05:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,velocidad_lineal,94.9364,92.0,3.1918,Bajo,10.929,SetpointFueraBanda,0.1746
DES_00005191,2024-06-25T04:28:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,tension_traccion,69.8834,68.0,2.7697,Bajo,12.314,TransitorioArranque,0.2671
DES_00005192,2024-06-25T21:40:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,velocidad_lineal,91.0591,92.0,-1.0227,Bajo,5.175,InestabilidadControlPID,0.0654
DES_00005193,2024-06-26T10:04:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,rugosidad,1.5369,1.6,-3.9469,Medio,7.22,InestabilidadControlPID,0.3339
DES_00005194,2024-06-26T10:11:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ02,velocidad_lineal,93.2957,92.0,1.4083,Bajo,5.987,MateriaPrimaVariable,0.02
DES_00005195,2024-06-27T01:52:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,velocidad_lineal,104.1041,92.0,13.1566,Critico,39.192,SetpointFueraBanda,0.8189
DES_00005196,2024-06-27T01:35:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,velocidad_lineal,90.6658,92.0,-1.4503,Bajo,45.468,MateriaPrimaVariable,0.1873
DES_00005197,2024-06-29T13:44:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,velocidad_lineal,97.3654,92.0,5.832,Medio,10.609,InestabilidadControlPID,0.2612
DES_00005198,2024-07-01T00:53:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,rugosidad,1.4739,1.6,-7.881,Alto,54.138,SetpointFueraBanda,0.3548
DES_00005199,2024-07-01T12:51:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,rugosidad,1.5614,1.6,-2.4144,Bajo,26.614,MateriaPrimaVariable,0.2805
DES_00005200,2024-07-04T22:36:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,velocidad_lineal,104.4087,92.0,13.4877,Critico,59.128,InestabilidadControlPID,0.6542
DES_00005201,2024-07-12T02:56:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,velocidad_lineal,90.1099,92.0,-2.0544,Bajo,22.011,MateriaPrimaVariable,0.1276
DES_00005202,2024-07-12T15:12:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,tension_traccion,65.445,68.0,-3.7574,Medio,45.11,MateriaPrimaVariable,0.268
DES_00005203,2024-07-15T00:55:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ01,tension_traccion,52.7371,68.0,-22.4454,Critico,15.065,SetpointFueraBanda,0.906
DES_00005204,2024-07-21T16:15:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ05,rugosidad,1.4298,1.6,-10.6371,Alto,19.471,DerivaInstrumentacion,0.5363
DES_00005205,2024-07-22T01:42:00,PLT_CAN,PLT_CAN_L03,PLT_CAN_L03_EQ06,velocidad_lineal,91.187,92.0,-0.8837,Bajo,17.534,DerivaInstrumentacion,0.1865
