fecha,turno,planta_id,demanda_operativa_indice,mix_complejidad_indice,temperatura_ambiente,precio_energia_mercado_proxy,tension_operativa_proxy
2025-02-05,C,PLT_CAN,1.0079,0.9765,21.39,165.675,1.0437
2025-02-06,A,PLT_CAN,1.1647,1.0581,13.39,188.57,0.8794
2025-02-06,B,PLT_CAN,1.0866,1.0414,12.19,179.511,0.8459
2025-02-06,C,PLT_CAN,1.0003,0.9707,14.35,170.092,1.026
2025-02-07,A,PLT_CAN,1.1207,1.0307,18.39,180.723,0.8559
2025-02-07,B,PLT_CAN,1.0679,0.9513,19.62,184.063,0.8564
2025-02-07,C,PLT_CAN,1.0297,0.9406,20.74,158.933,0.9974
2025-02-08,A,PLT_CAN,0.9893,0.9626,18.9,164.087,0.7925
2025-02-08,B,PLT_CAN,1.0699,1.0401,19.53,170.345,0.8452
2025-02-08,C,PLT_CAN,0.9681,0.9037,18.05,138.099,1.0412
2025-02-09,A,PLT_CAN,1.0843,1.1268,21.29,142.537,0.7182
2025-02-09,B,PLT_CAN,1.0535,0.9667,18.45,169.302,0.8325
2025-02-09,C,PLT_CAN,0.9014,0.9902,19.39,145.741,0.9292
2025-02-10,A,PLT_CAN,1.1527,1.0002,17.76,174.575,0.8801
2025-02-10,B,PLT_CAN,1.0703,1.0099,15.66,178.046,0.8873
2025-02-10,C,PLT_CAN,1.0439,1.0321,18.89,170.922,1.0735
2025-02-11,A,PLT_CAN,1.136,0.9795,21.56,167.29,0.928
2025-02-11,B,PLT_CAN,1.1177,0.9508,23.97,192.496,0.7474
2025-02-11,C,PLT_CAN,1.1137,1.1284,20.57,168.812,1.2349
2025-02-12,A,PLT_CAN,1.0345,1.0091,22.94,168.664,0.9202
2025-02-12,B,PLT_CAN,1.1704,1.0192,22.06,178.342,0.9478
2025-02-12,C,PLT_CAN,1.0195,1.0292,22.71,164.851,1.0316
2025-02-13,A,PLT_CAN,1.1171,1.0279,15.24,170.434,0.8616
2025-02-13,B,PLT_CAN,1.0907,0.9124,17.2,178.172,0.7887
2025-02-13,C,PLT_CAN,1.0275,0.9985,17.23,164.208,1.0131
2025-02-14,A,PLT_CAN,1.2017,1.0622,19.26,167.57,0.9382
2025-02-14,B,PLT_CAN,1.1165,0.987,22.71,181.773,0.8526
2025-02-14,C,PLT_CAN,1.1032,1.0418,23.39,177.182,1.0181
2025-02-15,A,PLT_CAN,1.0675,1.0154,20.08,161.891,0.8706
2025-02-15,B,PLT_CAN,1.0119,1.0514,19.54,171.545,0.8309
2025-02-15,C,PLT_CAN,0.9503,0.9424,19.96,156.712,0.9765
2025-02-16,A,PLT_CAN,1.0879,1.0502,23.29,141.699,0.8905
2025-02-16,B,PLT_CAN,1.014,0.9769,22.71,160.343,0.8578
2025-02-16,C,PLT_CAN,0.9993,0.9289,21.17,161.215,0.8818
2025-02-17,A,PLT_CAN,1.1842,0.9908,20.19,167.812,0.8988
2025-02-17,B,PLT_CAN,1.0856,0.993,19.04,175.803,0.8413
2025-02-17,C,PLT_CAN,1.0454,1.1189,19.06,175.712,1.1833
2025-02-18,A,PLT_CAN,1.1423,0.9785,18.49,165.002,0.8968
2025-02-18,B,PLT_CAN,1.0745,0.9039,20.52,190.959,0.9138
2025-02-18,C,PLT_CAN,1.1242,0.9844,21.04,171.45,0.9846
2025-02-19,A,PLT_CAN,1.1769,1.0037,17.66,171.797,0.9001
2025-02-19,B,PLT_CAN,1.0921,0.876,16.67,174.078,0.8842
2025-02-19,C,PLT_CAN,1.113,0.9405,15.45,160.414,1.0786
2025-02-20,A,PLT_CAN,1.1478,0.9927,24.16,177.913,0.8707
2025-02-20,B,PLT_CAN,1.1386,0.9058,24.84,195.717,0.8501
2025-02-20,C,PLT_CAN,1.0844,0.8987,23.77,178.981,0.9997
2025-02-21,A,PLT_CAN,1.2077,0.9752,14.76,182.128,0.9116
2025-02-21,B,PLT_CAN,1.1785,0.9468,15.84,194.186,0.8604
2025-02-21,C,PLT_CAN,1.0688,1.0091,18.57,170.658,1.0212
2025-02-22,A,PLT_CAN,1.1154,1.0145,20.45,148.367,0.8726
2025-02-22,B,PLT_CAN,0.937,0.9901,23.19,170.775,0.7828
2025-02-22,C,PLT_CAN,0.8934,0.9982,21.3,154.539,0.9409
2025-02-23,A,PLT_CAN,1.161,0.9297,20.37,147.353,0.8717
2025-02-23,B,PLT_CAN,1.0068,0.9874,20.5,171.149,0.7961
2025-02-23,C,PLT_CAN,1.0647,0.967,20.97,154.692,0.9752
2025-02-24,A,PLT_CAN,1.2016,1.044,23.42,164.754,0.9183
2025-02-24,B,PLT_CAN,1.0478,0.9624,20.49,183.998,0.7659
2025-02-24,C,PLT_CAN,1.1129,1.0602,20.54,178.844,1.0819
2025-02-25,A,PLT_CAN,1.1803,0.9385,22.85,187.639,0.8246
2025-02-25,B,PLT_CAN,1.1567,0.9761,23.27,188.829,0.7571
2025-02-25,C,PLT_CAN,1.1225,0.93,23.86,171.791,0.9372
2025-02-26,A,PLT_CAN,1.2209,1.0068,23.53,172.891,0.9005
2025-02-26,B,PLT_CAN,1.0774,0.9952,26.94,191.951,0.749
2025-02-26,C,PLT_CAN,1.086,0.9077,25.71,182.169,0.962
2025-02-27,A,PLT_CAN,1.1342,0.8897,19.33,171.77,0.8281
2025-02-27,B,PLT_CAN,1.1273,0.9593,19.23,179.291,0.8007
2025-02-27,C,PLT_CAN,1.0383,1.0428,18.6,180.673,1.0104
2025-02-28,A,PLT_CAN,1.1927,1.0411,24.49,173.284,0.8882
2025-02-28,B,PLT_CAN,0.9501,0.9351,26.37,179.02,0.8261
2025-02-28,C,PLT_CAN,1.1193,0.9775,24.18,179.181,1.0361
2025-03-01,A,PLT_CAN,1.0836,0.9445,24.99,155.368,0.7814
2025-03-01,B,PLT_CAN,0.9974,0.9182,24.21,159.098,0.7861
2025-03-01,C,PLT_CAN,0.9817,0.9465,24.14,158.267,0.9516
2025-03-02,A,PLT_CAN,1.0946,0.8979,24.04,160.197,0.8084
2025-03-02,B,PLT_CAN,1.0646,1.038,23.33,171.772,0.8528
2025-03-02,C,PLT_CAN,0.9468,0.9497,25.82,153.964,0.9281
2025-03-03,A,PLT_CAN,1.1737,0.9465,19.58,181.979,0.7954
2025-03-03,B,PLT_CAN,1.1242,0.9553,23.44,183.684,0.8802
2025-03-03,C,PLT_CAN,1.0149,0.9944,21.35,167.38,1.0372
2025-03-04,A,PLT_CAN,1.0923,1.0477,18.99,180.961,0.7453
2025-03-04,B,PLT_CAN,1.1434,0.9657,20.19,184.778,0.892
2025-03-04,C,PLT_CAN,1.0094,1.0149,20.88,175.946,0.9482
2025-03-05,A,PLT_CAN,1.1871,0.9226,23.37,163.153,0.8428
2025-03-05,B,PLT_CAN,1.0805,1.0104,20.74,191.619,0.9091
2025-03-05,C,PLT_CAN,1.0103,0.8945,22.22,168.488,0.9317
2025-03-06,A,PLT_CAN,1.1295,0.9877,21.36,176.332,0.8237
2025-03-06,B,PLT_CAN,1.1267,0.9983,20.55,191.934,0.808
2025-03-06,C,PLT_CAN,1.0183,0.9114,20.63,177.023,1.0087
2025-03-07,A,PLT_CAN,1.2218,0.9492,24.39,176.604,0.8676
2025-03-07,B,PLT_CAN,1.1689,1.0134,25.77,174.217,0.9172
2025-03-07,C,PLT_CAN,1.062,0.9417,21.91,178.415,1.0287
2025-03-08,A,PLT_CAN,1.1309,1.0027,20.6,164.187,0.8306
2025-03-08,B,PLT_CAN,1.0574,1.0551,21.1,169.09,0.8196
2025-03-08,C,PLT_CAN,1.0399,0.994,20.49,167.514,1.0557
2025-03-09,A,PLT_CAN,1.1006,1.0178,22.31,170.551,0.8038
2025-03-09,B,PLT_CAN,1.1065,1.0601,24.7,171.674,0.8313
2025-03-09,C,PLT_CAN,0.9887,1.023,24.05,170.749,0.9748
2025-03-10,A,PLT_CAN,1.2214,0.9785,19.38,171.776,0.9236
2025-03-10,B,PLT_CAN,1.1032,1.0118,17.22,198.069,0.8389
2025-03-10,C,PLT_CAN,1.0627,0.8652,18.44,179.51,0.9523
2025-03-11,A,PLT_CAN,1.2073,1.0223,22.89,178.711,0.8782
2025-03-11,B,PLT_CAN,1.1973,0.9902,23.21,179.898,0.8747
2025-03-11,C,PLT_CAN,1.0762,1.0038,25.88,173.264,1.0177
2025-03-12,A,PLT_CAN,1.1858,0.9944,22.39,176.466,0.8715
2025-03-12,B,PLT_CAN,1.1008,0.8994,23.27,197.193,0.7922
2025-03-12,C,PLT_CAN,1.0988,1.0059,22.29,185.193,1.0712
2025-03-13,A,PLT_CAN,1.2365,0.9069,18.71,171.631,0.8641
2025-03-13,B,PLT_CAN,1.1201,0.9805,21.63,184.365,0.8622
2025-03-13,C,PLT_CAN,1.1063,0.97,20.84,185.136,0.9486
2025-03-14,A,PLT_CAN,1.0896,1.0143,20.29,173.687,0.8286
2025-03-14,B,PLT_CAN,1.0714,0.9053,20.55,186.293,0.816
2025-03-14,C,PLT_CAN,1.0535,1.0053,23.66,177.478,0.9516
2025-03-15,A,PLT_CAN,1.1089,1.0908,20.34,180.74,0.9171
2025-03-15,B,PLT_CAN,1.0849,0.9613,20.46,173.192,0.8731
2025-03-15,C,PLT_CAN,0.9518,0.913,18.47,164.178,0.9786
2025-03-16,A,PLT_CAN,1.1107,0.921,22.45,151.729,0.7697
2025-03-16,B,PLT_CAN,1.0602,0.8957,20.38,168.401,0.7716
2025-03-16,C,PLT_CAN,0.9684,0.9827,21.72,157.882,0.9758
2025-03-17,A,PLT_CAN,1.0928,0.9009,21.51,176.849,0.8335
2025-03-17,B,PLT_CAN,1.1756,0.9158,19.49,176.0,0.8273
2025-03-17,C,PLT_CAN,1.0433,1.0051,17.18,169.848,1.0485
2025-03-18,A,PLT_CAN,1.184,1.0029,22.79,183.394,0.912
2025-03-18,B,PLT_CAN,1.1338,0.9674,22.21,185.181,0.8487
2025-03-18,C,PLT_CAN,1.143,0.8795,23.33,171.05,1.0534
2025-03-19,A,PLT_CAN,1.135,0.9095,26.73,185.802,0.7559
2025-03-19,B,PLT_CAN,1.1158,0.916,27.01,193.007,0.8403
2025-03-19,C,PLT_CAN,1.0265,0.9372,26.0,169.124,0.8825
2025-03-20,A,PLT_CAN,1.1719,0.8677,21.91,174.267,0.8282
2025-03-20,B,PLT_CAN,1.1382,0.905,19.84,200.663,0.8277
2025-03-20,C,PLT_CAN,1.0668,0.8901,20.52,172.371,1.0052
2025-03-21,A,PLT_CAN,1.1311,0.9701,20.22,182.676,0.8933
2025-03-21,B,PLT_CAN,1.196,0.8646,23.9,192.132,0.8355
2025-03-21,C,PLT_CAN,1.0971,1.0096,24.2,180.081,1.0882
2025-03-22,A,PLT_CAN,1.1015,0.9022,19.82,162.811,0.8217
2025-03-22,B,PLT_CAN,1.0227,0.9951,19.46,174.35,0.8709
2025-03-22,C,PLT_CAN,1.0898,0.9577,20.74,180.951,1.0077
2025-03-23,A,PLT_CAN,1.1314,0.9203,25.09,156.084,0.8716
2025-03-23,B,PLT_CAN,1.0963,0.9594,24.69,164.016,0.8258
2025-03-23,C,PLT_CAN,0.9896,0.9655,22.05,160.694,1.0039
2025-03-24,A,PLT_CAN,1.2134,0.9357,20.86,177.392,0.8253
2025-03-24,B,PLT_CAN,1.1105,0.9559,22.98,195.939,0.8848
2025-03-24,C,PLT_CAN,1.0086,0.9233,20.82,178.06,1.0282
2025-03-25,A,PLT_CAN,1.2801,0.8791,24.43,185.05,0.9028
2025-03-25,B,PLT_CAN,1.1697,0.9437,24.83,196.519,0.8546
2025-03-25,C,PLT_CAN,1.1413,0.8183,22.98,187.962,0.9074
2025-03-26,A,PLT_CAN,1.13,0.9874,19.83,178.197,0.8382
2025-03-26,B,PLT_CAN,1.1442,0.9687,16.76,186.729,0.8808
2025-03-26,C,PLT_CAN,1.082,0.8595,19.58,180.178,1.0267
2025-03-27,A,PLT_CAN,1.2328,0.9246,22.25,174.642,0.8514
2025-03-27,B,PLT_CAN,1.1496,0.875,23.18,192.795,0.829
2025-03-27,C,PLT_CAN,1.1028,0.8657,20.89,172.223,0.9656
2025-03-28,A,PLT_CAN,1.187,0.9692,24.69,180.896,0.9293
2025-03-28,B,PLT_CAN,1.1943,0.9836,24.58,180.533,0.9126
2025-03-28,C,PLT_CAN,1.1028,0.9665,21.97,189.287,1.0044
2025-03-29,A,PLT_CAN,1.1043,0.9737,22.99,159.001,0.9206
2025-03-29,B,PLT_CAN,1.0164,0.9859,22.3,173.078,0.7747
2025-03-29,C,PLT_CAN,1.0188,0.9899,23.23,163.186,0.9791
2025-03-30,A,PLT_CAN,1.0637,0.9219,23.6,168.956,0.7795
2025-03-30,B,PLT_CAN,1.0996,0.9789,23.28,175.693,0.784
2025-03-30,C,PLT_CAN,1.0382,0.9774,23.91,162.201,0.9118
2025-03-31,A,PLT_CAN,1.2811,0.9352,26.46,182.677,0.8462
2025-03-31,B,PLT_CAN,1.1944,0.8851,23.96,192.475,0.7797
2025-03-31,C,PLT_CAN,1.0609,0.8863,25.85,182.534,1.0178
2025-04-01,A,PLT_CAN,1.1394,0.9134,20.8,166.029,0.7819
2025-04-01,B,PLT_CAN,1.1529,0.8267,23.1,169.581,0.745
2025-04-01,C,PLT_CAN,1.066,0.9542,20.97,169.689,0.9742
2025-04-02,A,PLT_CAN,1.1431,0.9101,20.91,164.908,0.7876
2025-04-02,B,PLT_CAN,1.148,0.9371,20.36,181.75,0.952
2025-04-02,C,PLT_CAN,1.0769,0.9286,21.59,173.214,1.0383
2025-04-03,A,PLT_CAN,1.1153,0.8867,19.39,168.409,0.8065
2025-04-03,B,PLT_CAN,1.1029,0.8961,19.3,161.123,0.8104
2025-04-03,C,PLT_CAN,1.0598,0.979,20.75,176.054,0.9687
2025-04-04,A,PLT_CAN,1.1747,0.8621,22.24,152.652,0.7789
2025-04-04,B,PLT_CAN,1.1112,0.9741,22.91,175.793,0.7388
2025-04-04,C,PLT_CAN,1.1869,1.01,23.81,175.368,1.1025
2025-04-05,A,PLT_CAN,1.0601,1.009,23.58,138.423,0.7997
2025-04-05,B,PLT_CAN,1.0706,0.9128,24.03,166.86,0.8205
2025-04-05,C,PLT_CAN,1.0056,0.9701,24.05,141.329,1.0269
2025-04-06,A,PLT_CAN,1.167,0.9748,25.0,147.341,0.875
2025-04-06,B,PLT_CAN,1.0953,0.9472,23.42,151.537,0.8356
2025-04-06,C,PLT_CAN,0.9634,0.9634,20.59,155.954,0.9266
2025-04-07,A,PLT_CAN,1.1348,0.9174,23.76,159.929,0.8005
2025-04-07,B,PLT_CAN,1.0947,0.9587,21.68,172.221,0.8361
2025-04-07,C,PLT_CAN,1.1401,0.9871,25.67,167.607,1.1283
2025-04-08,A,PLT_CAN,1.1376,0.9693,28.19,168.217,0.862
2025-04-08,B,PLT_CAN,1.1951,0.9627,26.14,161.122,0.8222
2025-04-08,C,PLT_CAN,1.0746,0.8782,27.58,161.658,1.0095
2025-04-09,A,PLT_CAN,1.1003,1.0175,23.57,160.176,0.9308
2025-04-09,B,PLT_CAN,1.1632,0.9733,23.11,172.914,0.8153
2025-04-09,C,PLT_CAN,1.0776,0.8781,23.18,165.785,1.017
2025-04-10,A,PLT_CAN,1.214,0.9454,24.19,175.23,0.8492
2025-04-10,B,PLT_CAN,1.0689,0.9139,23.02,174.037,0.8783
2025-04-10,C,PLT_CAN,1.0976,0.9826,23.07,162.885,1.048
2025-04-11,A,PLT_CAN,1.2678,0.9355,23.98,165.411,0.8915
2025-04-11,B,PLT_CAN,1.2015,0.9765,23.28,167.866,0.806
2025-04-11,C,PLT_CAN,1.1728,0.9068,23.3,168.664,1.0632
2025-04-12,A,PLT_CAN,1.1066,0.9751,22.17,142.045,0.798
2025-04-12,B,PLT_CAN,0.996,1.0033,22.86,163.1,0.8154
2025-04-12,C,PLT_CAN,0.9721,0.9643,23.54,155.736,0.9645
2025-04-13,A,PLT_CAN,1.0388,0.9807,24.02,139.721,0.8164
2025-04-13,B,PLT_CAN,1.0172,0.9398,26.1,153.449,0.8436
2025-04-13,C,PLT_CAN,0.9331,1.0115,24.8,144.033,0.9737
2025-04-14,A,PLT_CAN,1.1704,0.973,18.94,182.735,0.9521
2025-04-14,B,PLT_CAN,1.0328,0.9594,20.83,165.459,0.8847
2025-04-14,C,PLT_CAN,1.0325,0.927,18.55,175.2,1.0361
2025-04-15,A,PLT_CAN,1.146,0.9017,23.77,171.305,0.7418
2025-04-15,B,PLT_CAN,1.0881,0.9901,25.72,190.798,0.8215
2025-04-15,C,PLT_CAN,1.0499,0.9899,21.98,166.391,1.0103
2025-04-16,A,PLT_CAN,1.2399,1.0792,26.85,172.86,0.9833
2025-04-16,B,PLT_CAN,1.1911,0.9614,27.5,171.342,0.7933
2025-04-16,C,PLT_CAN,1.1231,0.9217,27.36,170.351,1.0116
2025-04-17,A,PLT_CAN,1.1489,0.9521,20.99,156.59,0.8687
2025-04-17,B,PLT_CAN,1.1727,0.9394,22.37,176.062,0.7684
2025-04-17,C,PLT_CAN,0.9961,0.9986,24.63,166.202,1.0118
2025-04-18,A,PLT_CAN,1.1458,0.9318,25.14,167.774,0.8775
2025-04-18,B,PLT_CAN,1.1818,0.8905,24.9,180.89,0.8145
2025-04-18,C,PLT_CAN,1.1001,0.9724,25.1,167.519,1.0256
2025-04-19,A,PLT_CAN,1.1799,0.9259,22.6,148.069,0.8163
2025-04-19,B,PLT_CAN,1.0268,0.9231,23.53,146.117,0.8046
2025-04-19,C,PLT_CAN,0.9887,0.9458,23.08,162.926,0.9358
2025-04-20,A,PLT_CAN,1.002,1.0116,21.39,149.333,0.893
2025-04-20,B,PLT_CAN,1.1356,0.9251,20.49,166.697,0.7665
2025-04-20,C,PLT_CAN,1.0388,0.9271,21.35,145.595,0.9412
2025-04-21,A,PLT_CAN,1.1522,1.028,21.1,175.607,0.9235
2025-04-21,B,PLT_CAN,1.1972,0.9821,19.4,167.581,0.9192
2025-04-21,C,PLT_CAN,1.1324,0.9309,22.7,164.734,1.0065
2025-04-22,A,PLT_CAN,1.1433,0.9974,20.93,175.652,0.9007
2025-04-22,B,PLT_CAN,1.1805,1.1163,20.9,171.723,0.8989
2025-04-22,C,PLT_CAN,1.0566,0.9439,21.77,172.08,1.0989
2025-04-23,A,PLT_CAN,1.1825,0.8847,19.28,162.414,0.7556
2025-04-23,B,PLT_CAN,1.1329,0.9193,21.14,180.55,0.8682
2025-04-23,C,PLT_CAN,1.0647,0.9503,20.3,167.075,1.0208
2025-04-24,A,PLT_CAN,1.2324,1.0141,23.85,155.705,0.8885
2025-04-24,B,PLT_CAN,1.1279,0.9694,22.81,174.718,0.8118
2025-04-24,C,PLT_CAN,1.1274,0.9526,24.41,158.806,0.979
2025-04-25,A,PLT_CAN,1.2293,0.9007,21.02,166.783,0.8734
2025-04-25,B,PLT_CAN,1.1999,0.9641,21.65,171.963,0.89
2025-04-25,C,PLT_CAN,1.0968,0.9285,19.95,161.203,0.9497
2025-04-26,A,PLT_CAN,1.0288,0.9057,25.96,154.703,0.8013
2025-04-26,B,PLT_CAN,1.0951,0.905,25.34,165.401,0.8018
2025-04-26,C,PLT_CAN,0.9267,0.9353,26.07,146.301,0.9846
2025-04-27,A,PLT_CAN,1.0308,1.0489,22.83,154.435,0.8085
2025-04-27,B,PLT_CAN,1.0019,0.9326,22.18,168.822,0.7408
2025-04-27,C,PLT_CAN,1.0319,1.0179,20.53,137.753,0.9231
2025-04-28,A,PLT_CAN,1.2017,1.0288,20.38,171.004,0.8972
2025-04-28,B,PLT_CAN,1.0327,0.9691,19.94,174.609,0.7653
2025-04-28,C,PLT_CAN,1.1104,0.9617,20.47,169.36,0.9603
2025-04-29,A,PLT_CAN,1.1841,1.0314,21.45,161.136,0.8504
2025-04-29,B,PLT_CAN,1.0736,0.9585,19.96,175.505,0.7864
2025-04-29,C,PLT_CAN,1.08,0.9624,20.3,176.442,1.1471
2025-04-30,A,PLT_CAN,1.2036,0.982,19.58,151.393,0.8342
2025-04-30,B,PLT_CAN,1.1748,0.9668,18.43,175.759,0.753
2025-04-30,C,PLT_CAN,1.1338,0.9791,16.96,162.206,1.0834
2025-05-01,A,PLT_CAN,1.1481,0.8928,25.28,164.033,0.8034
2025-05-01,B,PLT_CAN,1.1713,1.0134,23.14,173.725,0.8667
2025-05-01,C,PLT_CAN,1.0332,1.0519,22.07,159.969,1.0125
2025-05-02,A,PLT_CAN,1.1628,1.0059,21.7,166.882,0.8855
2025-05-02,B,PLT_CAN,1.0486,1.0236,24.02,175.015,0.7668
2025-05-02,C,PLT_CAN,1.0933,0.9398,24.1,178.696,1.0441
2025-05-03,A,PLT_CAN,1.1347,1.0116,22.29,143.702,0.851
2025-05-03,B,PLT_CAN,1.1253,0.9463,24.46,164.368,0.7366
2025-05-03,C,PLT_CAN,1.0198,0.9816,25.72,161.502,1.0226
2025-05-04,A,PLT_CAN,0.9865,0.9557,21.25,143.245,0.7906
2025-05-04,B,PLT_CAN,1.085,0.981,22.65,160.219,0.7984
2025-05-04,C,PLT_CAN,0.9694,0.9728,19.6,145.36,0.9517
2025-05-05,A,PLT_CAN,1.151,0.9313,23.69,165.697,0.9285
2025-05-05,B,PLT_CAN,1.1261,0.9636,24.64,178.326,0.8742
2025-05-05,C,PLT_CAN,1.0892,0.9921,26.85,168.393,1.0497
2025-05-06,A,PLT_CAN,1.1951,0.9847,20.63,153.546,0.8789
2025-05-06,B,PLT_CAN,1.0834,0.9339,22.13,160.569,0.8238
2025-05-06,C,PLT_CAN,0.9916,1.0203,21.73,166.863,0.9438
2025-05-07,A,PLT_CAN,1.0732,1.011,20.3,171.401,0.8506
2025-05-07,B,PLT_CAN,1.1599,0.9662,20.76,168.586,0.9086
2025-05-07,C,PLT_CAN,1.1022,1.0053,18.63,164.543,0.9775
2025-05-08,A,PLT_CAN,1.1648,1.0833,20.23,166.087,0.7933
2025-05-08,B,PLT_CAN,1.1454,0.9232,20.61,181.132,0.8096
2025-05-08,C,PLT_CAN,1.0987,0.9827,21.24,157.512,1.0428
2025-05-09,A,PLT_CAN,1.1544,0.9621,22.76,154.369,0.8307
2025-05-09,B,PLT_CAN,1.069,1.0246,23.12,163.442,0.8348
2025-05-09,C,PLT_CAN,1.0501,0.9395,21.84,160.439,0.9875
2025-05-10,A,PLT_CAN,1.1382,0.9178,24.36,143.616,0.8729
2025-05-10,B,PLT_CAN,1.0169,0.9984,21.09,154.672,0.7887
2025-05-10,C,PLT_CAN,1.0252,1.0137,23.84,136.27,1.0584
2025-05-11,A,PLT_CAN,1.0519,1.0324,23.05,140.825,0.8102
2025-05-11,B,PLT_CAN,1.0286,1.0506,23.17,163.264,0.9043
2025-05-11,C,PLT_CAN,0.9998,1.0223,25.34,152.974,1.0726
2025-05-12,A,PLT_CAN,1.2089,1.0179,18.54,155.527,0.9389
2025-05-12,B,PLT_CAN,1.0392,0.9985,20.62,172.123,0.7756
2025-05-12,C,PLT_CAN,1.0349,0.9321,17.56,161.948,0.9732
2025-05-13,A,PLT_CAN,1.1839,0.9197,18.67,173.247,0.8942
2025-05-13,B,PLT_CAN,1.108,1.0459,18.43,173.658,0.8714
2025-05-13,C,PLT_CAN,1.0744,1.0077,17.85,159.886,1.0191
2025-05-14,A,PLT_CAN,1.136,0.9309,14.96,172.627,0.8295
2025-05-14,B,PLT_CAN,1.0854,0.9819,14.05,176.037,0.9356
2025-05-14,C,PLT_CAN,1.0741,0.9867,17.47,158.67,1.0749
2025-05-15,A,PLT_CAN,1.1231,0.9835,22.62,153.842,0.8869
2025-05-15,B,PLT_CAN,1.1744,1.0667,25.26,173.659,0.8888
2025-05-15,C,PLT_CAN,1.066,1.0635,22.59,157.887,0.9822
2025-05-16,A,PLT_CAN,1.1777,0.9903,25.31,169.334,0.8969
2025-05-16,B,PLT_CAN,1.1262,1.0161,25.09,173.836,0.8908
2025-05-16,C,PLT_CAN,1.063,0.9541,26.71,165.805,1.0875
2025-05-17,A,PLT_CAN,1.0614,0.9283,18.9,141.368,0.8389
2025-05-17,B,PLT_CAN,1.0853,0.9996,17.09,161.037,0.9023
2025-05-17,C,PLT_CAN,1.0379,1.0145,16.43,163.306,1.0664
2025-05-18,A,PLT_CAN,1.0523,0.9552,18.31,155.77,0.7656
2025-05-18,B,PLT_CAN,0.949,1.1154,19.37,164.083,0.883
2025-05-18,C,PLT_CAN,0.9488,1.0017,20.57,140.496,0.9253
2025-05-19,A,PLT_CAN,1.0967,1.0123,20.05,158.061,0.814
2025-05-19,B,PLT_CAN,1.0903,0.9695,18.93,167.868,0.8831
2025-05-19,C,PLT_CAN,1.0966,1.1189,20.88,175.833,1.1055
2025-05-20,A,PLT_CAN,1.1224,1.0651,23.07,160.514,0.9582
2025-05-20,B,PLT_CAN,1.0801,1.0617,20.78,171.667,0.8294
2025-05-20,C,PLT_CAN,1.0262,0.9314,22.65,151.508,0.912
2025-05-21,A,PLT_CAN,1.1972,0.9552,24.27,159.951,0.8181
2025-05-21,B,PLT_CAN,1.0921,0.8895,25.73,174.11,0.7494
2025-05-21,C,PLT_CAN,1.0334,1.0267,24.33,146.664,1.0935
2025-05-22,A,PLT_CAN,1.1661,1.0326,19.48,155.992,0.8916
2025-05-22,B,PLT_CAN,1.1165,1.0239,17.39,169.692,0.9932
2025-05-22,C,PLT_CAN,1.1085,1.0026,20.6,163.209,1.0577
2025-05-23,A,PLT_CAN,1.2617,0.9814,20.3,153.417,0.9764
2025-05-23,B,PLT_CAN,1.0422,1.0061,18.06,177.77,0.7985
2025-05-23,C,PLT_CAN,0.9738,1.1152,21.4,147.64,1.0508
2025-05-24,A,PLT_CAN,0.9266,1.1266,13.94,147.75,0.7236
2025-05-24,B,PLT_CAN,0.9116,1.0886,14.98,141.944,0.7951
2025-05-24,C,PLT_CAN,0.9619,1.0127,12.31,143.091,0.9086
2025-05-25,A,PLT_CAN,1.0752,1.0036,13.66,135.425,0.8735
2025-05-25,B,PLT_CAN,1.0201,1.0656,14.04,151.283,0.8093
2025-05-25,C,PLT_CAN,0.8537,1.0373,17.41,138.858,1.0063
2025-05-26,A,PLT_CAN,1.1284,1.0203,16.28,154.002,0.7851
2025-05-26,B,PLT_CAN,1.1281,0.9902,18.43,173.921,0.7876
2025-05-26,C,PLT_CAN,1.0324,0.996,18.68,148.893,1.0316
2025-05-27,A,PLT_CAN,1.1525,1.0796,23.06,157.091,0.9333
2025-05-27,B,PLT_CAN,1.1065,1.0129,22.81,166.361,0.7739
2025-05-27,C,PLT_CAN,1.1238,1.0276,24.27,165.136,1.0538
2025-05-28,A,PLT_CAN,1.1637,1.1127,15.17,161.59,0.9279
2025-05-28,B,PLT_CAN,1.1587,1.0614,15.43,168.227,0.9582
2025-05-28,C,PLT_CAN,1.0793,1.0784,15.76,162.384,1.0256
2025-05-29,A,PLT_CAN,1.2325,1.0009,22.46,154.356,0.9218
2025-05-29,B,PLT_CAN,1.0068,1.0511,22.36,175.587,0.8251
2025-05-29,C,PLT_CAN,1.123,1.0634,21.45,154.751,1.03
2025-05-30,A,PLT_CAN,1.1249,1.1054,23.29,165.79,0.8842
2025-05-30,B,PLT_CAN,1.0955,0.99,21.3,164.495,0.9009
2025-05-30,C,PLT_CAN,1.0821,0.9535,22.01,153.872,1.0335
2025-05-31,A,PLT_CAN,0.9951,0.9979,15.25,128.96,0.8273
2025-05-31,B,PLT_CAN,1.0,0.9902,14.94,158.294,0.6907
2025-05-31,C,PLT_CAN,0.9241,0.9918,14.17,147.839,0.9439
2025-06-01,A,PLT_CAN,1.0594,1.0881,17.39,149.463,0.8508
2025-06-01,B,PLT_CAN,1.0395,1.0049,17.33,165.515,0.911
2025-06-01,C,PLT_CAN,0.9116,1.0785,18.49,144.82,1.0333
2025-06-02,A,PLT_CAN,1.193,0.9486,15.22,148.425,0.8627
