iniciativa_id,planta_id,linea_id,macro_scenario,scenario_key,escenario_label,reduccion_consumo_pct,mejora_sec_pct,mejora_oee_pct,reduccion_paradas_pct,reduccion_emisiones_pct,baseline_energy_exposure,baseline_non_energy_exposure,baseline_emission_cost,baseline_economic_exposure,gross_technical_value_energy,avoided_loss,gross_technical_value_emissions,gross_technical_value,implementation_opex,net_operational_value,net_captured_value,downside_adjusted_annual,discounted_value,downside_adjusted_value,cost_of_delay_12m,capital_efficiency,screening_irr_pct,formal_irr_candidate_pct,formal_irr_candidate_flag,screening_var_95_npv,robust_risk_metric_candidate_npv,capex_estimado,capex_base,capex_overrun_pct,success_probability,expected_capture_rate,downside_capture_rate,capture_shortfall_pct,start_delay_months,ramp_up_months,ramp_up_penalty_value,dependency_penalty_pct,conflict_penalty_pct,npv_base,npv_risk_adjusted,irr_proxy_pct,payback_meses,downside_annual_savings_p20,value_at_risk_95,implementation_burden,strategic_relevance_score,facilidad_ejecucion,financial_maturity_stage,financial_use_label,committee_wording_status,assumption_energy_price_mult,assumption_carbon_cost_eur_ton,assumption_margin_operativo_mult,gross_annual_savings,net_annual_savings,risk_adjusted_annual_savings
INI_0000023,PLT_ALA,PLT_ALA_L02,RestriccionOperativa,optimizacion_parametros,Optimización de Parámetros de Proceso,7.776258750000001,8.374432500000003,3.69586,13.1598225,7.178085000000001,7470296.426865688,2738574.09307837,934126.6770342009,11142997.196978258,580909.5795450804,251244.35945637705,67052.40688519043,899206.3458866479,13278.730306250001,885927.6155803979,578515.9421121296,412813.4338349834,2044308.744952659,1389839.8479142298,517964.62275884417,5.775749539285724,240.4135405340445,149.40330510139123,0.0,654468.897038429,818086.1212980363,240633.67680000002,222808.96,0.08,0.6581300000000001,0.6581300000000001,0.47385360000000004,0.12,3.0,10.0,361572.463820081,0.0,0.0,3258480.944054265,2044308.744952659,240.4135405340445,13.0,412813.4338349834,165702.50827714626,64.20757585781926,51.231,58,screening,screening_financiero,not_committee_grade_proxy,1.1375566666666663,90.0,0.95,899206.3458866479,885927.6155803979,578515.9421121296
INI_0000023,PLT_ALA,PLT_ALA_L02,Base,optimizacion_parametros,Optimización de Parámetros de Proceso,7.065893250000002,7.609423500000003,3.69586,11.957665500000001,6.522363,6673405.997167442,2882709.5716614425,934126.6770342009,10490242.245863086,471535.74389894964,243422.89570818105,60927.13275600822,775885.7723631389,13200.679984999999,762685.0923781388,577624.6973829448,412193.59171992016,2194812.1877571847,1502408.034403214,529548.3744771034,6.743032391530457,250.0,194.62934478667648,0.0,692404.1533539707,865505.1916924634,222808.96,222808.96,0.0,0.761485,0.761485,0.5482691999999999,0.0,2.0,6.0,216609.26151860424,0.0,0.0,2969373.813289731,2194812.1877571847,250.0,10.0,412193.59171992016,165431.1056630246,59.578686697041825,51.231,58,screening,screening_financiero,not_committee_grade_proxy,1.0162083333333334,90.0,1.0,775885.7723631389,762685.0923781388,577624.6973829448
INI_0000023,PLT_ALA,PLT_ALA_L02,AltaDemanda,optimizacion_parametros,Optimización de Parámetros de Proceso,8.002595249999999,8.6181795,3.69586,13.5428535,7.387010999999999,8021576.840114824,3228634.7202608157,934126.6770342009,12184338.23740984,641934.3271821289,303713.81895662146,69004.04038645088,1014652.1865252012,13525.862155,1001126.3243702012,709648.7127253864,507159.83175887825,2708131.9996695695,1868647.954579906,648027.5185728413,7.987401936832027,250.0,216.56839818151857,0.0,839484.0450896635,1049355.0563620795,233949.408,222808.96,0.05,0.7127315,0.7127315,0.51316668,0.06,2.0,7.0,295686.96363557765,0.0,0.0,3916548.004087784,2708131.9996695695,250.0,10.0,507159.83175887825,202488.88096650812,60.80672823569926,51.231,58,screening,screening_financiero,not_committee_grade_proxy,1.2215041666666666,90.0,1.12,1014652.1865252012,1001126.3243702012,709648.7127253864
INI_0000023,PLT_ALA,PLT_ALA_L02,ShockEnergia,optimizacion_parametros,Optimización de Parámetros de Proceso,8.47504125,9.126967500000001,3.69586,14.3423775,7.823115,11101675.625973806,2825055.3802282135,980833.010885911,14907564.01708793,940871.5887424758,279466.0581141784,76731.69439956734,1297069.3412562215,13234.507291250002,1283834.8339649716,931762.4825962747,667163.3254277677,3633433.635229066,2536451.0763503197,850854.3997455128,11.052400498320583,250.0,281.09630735442346,0.0,1096982.5588787463,1371228.1985984328,229493.2288,222808.96,0.03,0.7285632,0.7285632,0.5245655039999999,0.04,2.0,7.0,388234.3677484478,0.0,0.0,5093065.0000747675,3633433.635229066,250.0,9.0,667163.3254277677,264599.157168507,60.76063838221892,51.231,58,screening,screening_financiero,not_committee_grade_proxy,1.6905333333333332,94.5,0.98,1297069.3412562215,1283834.8339649716,931762.4825962747
INI_0000024,PLT_ALA,PLT_ALA_L02,RestriccionOperativa,capex_mayor,CAPEX Mayor,19.141560000000002,17.347038750000003,6.373499999999998,25.123297500000003,20.337907500000004,7470296.426865688,2738574.09307837,934126.6770342009,11142997.196978258,1429931.2727263519,481115.724165668,189981.81950803957,2101028.8164000595,1432.73767125,2099596.0787288095,947251.6951723867,681620.0539761684,539178.0417966209,-265394.01027642883,768815.8608024179,-0.1139052598418009,40.65538267491941,14.57634345613691,1.0,804572.0520730498,1005715.0650913123,2329953.9516000003,2157364.77,0.08,0.5131060000000001,0.45153328000000004,0.3251039616,0.12,9.0,23.0,926659.2670164653,12.0,0.0,4029515.5678444924,539178.0417966209,40.65538267491941,61.0,681620.0539761684,265631.6411962183,94.69309961843267,74.32650000000001,30,pre_feasibility,pre_feasibility,not_committee_grade_proxy,1.1375566666666663,90.0,0.95,2101028.8164000595,2099596.0787288095,947251.6951723867
INI_0000024,PLT_ALA,PLT_ALA_L02,Base,capex_mayor,CAPEX Mayor,17.392968000000003,15.76237725,6.373499999999998,22.828270500000002,18.480028500000003,6673405.997167442,2882709.5716614425,934126.6770342009,10490242.245863086,1160703.3695974143,465545.064396544,172626.8761420233,1798875.3101359818,1424.316261,1797450.9938749818,943134.1684360696,678657.79272089,1208302.5988766744,264492.54790651356,811747.3212316156,0.12259982715232416,43.71695420038168,22.746358841277615,1.0,943810.0509701609,1179762.5637127012,2157364.77,2157364.77,0.0,0.5966849999999999,0.5250828,0.37805961599999993,0.0,6.0,14.0,825242.3973815609,12.0,0.0,4257016.512857791,1208302.5988766744,43.71695420038168,48.0,678657.79272089,264476.3757151796,84.50865418762581,74.32650000000001,30,pre_feasibility,pre_feasibility,not_committee_grade_proxy,1.0162083333333334,90.0,1.0,1798875.3101359818,1797450.9938749818,943134.1684360696
INI_0000024,PLT_ALA,PLT_ALA_L02,AltaDemanda,capex_mayor,CAPEX Mayor,19.698695999999998,17.851943249999998,6.373499999999998,25.854538499999997,20.9298645,8021576.840114824,3228634.7202608157,934126.6770342009,12184338.23740984,1580146.0361406251,581802.7897004307,195511.44776161088,2357460.273602667,1459.402503,2356000.8710996667,1155773.4312569941,831748.237804196,1646747.8781830366,550010.1185924499,975444.9203218421,0.24280509622127464,51.022275718219745,25.75126057564454,1.0,1096737.7595905866,1370922.1994882333,2265233.0085,2157364.77,0.05,0.5578194999999999,0.4908811599999999,0.35343443519999995,0.06,7.0,17.0,1070790.0907233916,12.0,0.0,5709193.576757866,1646747.8781830366,51.022275718219745,45.0,831748.237804196,324025.1934527982,87.95891840781007,74.32650000000001,30,pre_feasibility,pre_feasibility,not_committee_grade_proxy,1.2215041666666666,90.0,1.12,2357460.273602667,2356000.8710996667,1155773.4312569941
INI_0000024,PLT_ALA,PLT_ALA_L02,ShockEnergia,capex_mayor,CAPEX Mayor,20.86164,18.90586125,6.373499999999998,27.380902499999998,22.165492500000003,11101675.625973806,2825055.3802282135,980833.010885911,14907564.01708793,2315991.603058402,535730.0960061715,217406.4674654408,3069128.166530014,1427.96613225,3067700.200397764,1539006.0580049863,1107684.53124656,3042643.312423054,1567151.4198169701,1303939.4035837222,0.7052614624980688,69.2595271609906,37.67294215504962,1.0,1475491.892606084,1844364.865757605,2222085.7131000003,2157364.77,0.03,0.5703552,0.5019125759999999,0.3613770547199999,0.04,7.0,16.0,1418771.2097233466,12.0,0.0,8272096.686398178,3042643.312423054,69.2595271609906,36.0,1107684.53124656,431321.52675842633,86.8017172648479,74.32650000000001,30,business_case_candidate,business_case_candidate_not_final,candidate_with_caveat,1.6905333333333332,94.5,0.98,3069128.166530014,3067700.200397764,1539006.0580049863
INI_0000025,PLT_ALA,PLT_ALA_L03,RestriccionOperativa,quick_wins_operativos,Quick Wins Operativos,5.38356375,5.9817375,1.5059999999999998,7.178085000000001,4.7853900000000005,7435083.446134547,2977381.014121865,933886.8389916009,11346351.299248014,400272.45718835026,152553.50909559184,44690.12740442018,597516.0936883623,0.0,597516.0936883623,480528.4177051179,345980.4607476849,2023764.685691266,1444398.4064817117,445800.4378339108,31.814524379906434,250.0,0.0,0.0,579366.2792095544,724207.849011943,45400.5972,42037.59,0.08,0.8042100000000001,0.8042100000000001,0.5790312000000001,0.12,1.0,5.0,120132.10442627955,0.0,0.0,2527516.0326494994,2023764.685691266,250.0,4.0,345980.4607476849,134547.95695743302,38.6551174936714,49.64375,88,screening,screening_financiero,not_committee_grade_proxy,1.1375566666666663,90.0,0.95,597516.0936883623,597516.0936883623,480528.4177051179
INI_0000025,PLT_ALA,PLT_ALA_L03,Base,quick_wins_operativos,Quick Wins Operativos,4.891772250000001,5.4353025000000015,1.5059999999999998,6.522363,4.348242000000001,6641949.3449328365,3134085.2780230157,933886.8389916009,10709921.461947452,324909.03491448134,147293.06777541767,40607.659765505174,512809.7624554042,0.0,512809.7624554042,471784.9814589719,339685.1866504598,2027666.3085785755,1448149.2169765749,441160.53252958576,34.44891148556744,250.0,0.0,0.0,579517.0916020006,724396.3645025007,42037.59,42037.59,0.0,0.927485,0.92,0.6624,0.0,1.0,3.0,78630.830243162,0.0,0.0,2207640.5606288854,2027666.3085785755,250.0,4.0,339685.1866504598,132099.79480851215,36.24845398130074,49.64375,88,screening,screening_financiero,not_committee_grade_proxy,1.0162083333333334,90.0,1.0,512809.7624554042,512809.7624554042,471784.9814589719
INI_0000025,PLT_ALA,PLT_ALA_L03,AltaDemanda,quick_wins_operativos,Quick Wins Operativos,5.540258249999999,6.1558425,1.5059999999999998,7.387010999999999,4.9246739999999996,7983765.270859219,3510175.511385778,933886.8389916009,12427827.621236598,442321.2140794127,184594.9975651453,45990.88234924123,672907.0939937992,0.0,672907.0939937992,584602.505409634,420913.8038949364,2496768.4606849863,1785314.2402331901,544498.275094179,40.44711593629801,250.0,0.0,0.0,711454.2204517962,889317.7755647453,44139.4695,42037.59,0.05,0.8687715,0.8687715,0.62551548,0.06,1.0,4.0,121792.18862700701,0.0,0.0,2880574.2557833283,2496768.4606849863,250.0,4.0,420913.8038949364,163688.70151469758,37.47649331741179,49.64375,88,screening,screening_financiero,not_committee_grade_proxy,1.2215041666666666,90.0,1.12,672907.0939937992,672907.0939937992,584602.505409634
INI_0000025,PLT_ALA,PLT_ALA_L03,ShockEnergia,quick_wins_operativos,Quick Wins Operativos,5.86733625,6.5192625,1.5059999999999998,7.823115,5.21541,11049345.294275736,3071403.5724625555,980581.1809411809,15101330.047679473,648302.2418387095,170182.40848322384,51141.32896892445,869625.9792908578,0.0,869625.9792908578,772161.0823350722,555955.9792812519,3312811.11646951,2373100.3629020476,719190.1737261564,54.80763609085004,250.0,0.0,0.0,939710.7535674623,1174638.441959328,43298.7177,42037.59,0.03,0.8879232,0.8879232,0.639304704,0.04,1.0,4.0,160866.89215314004,0.0,0.0,3736431.1442627353,3312811.11646951,250.0,3.0,555955.9792812519,216205.10305382032,37.43040431928962,49.64375,88,screening,screening_financiero,not_committee_grade_proxy,1.6905333333333332,94.5,0.98,869625.9792908578,869625.9792908578,772161.0823350722
INI_0000026,PLT_ALA,PLT_ALA_L03,RestriccionOperativa,mantenimiento_restauracion,Mantenimiento y Restauración de Performance,2.99086875,3.5890425000000006,2.9147440000000002,21.534255,2.6319645000000005,7435083.446134547,2977381.014121865,933886.8389916009,11346351.299248014,222373.58732686128,356897.7385791974,24579.570072431095,603850.8959784898,14072.754300208335,589778.1416782815,405339.13171240344,287903.80362887215,1517100.846033183,1044158.552585677,365772.9614311708,9.055687718908622,250.0,220.25426174538092,0.0,472942.2934475059,591177.8668093823,115304.16960000001,106763.12,0.08,0.694562,0.694562,0.50008464,0.12,3.0,8.0,219558.6963442185,0.0,0.0,2259884.2128272373,1517100.846033183,250.0,11.0,287903.80362887215,117435.32808353129,58.42217411185167,46.050999999999995,67,screening,screening_financiero,not_committee_grade_proxy,1.1375566666666663,90.0,0.95,603850.8959784898,589778.1416782815,405339.13171240344
INI_0000026,PLT_ALA,PLT_ALA_L03,Base,mantenimiento_restauracion,Mantenimiento y Restauración de Performance,2.7176512500000007,3.2611815,2.9147440000000002,19.567089000000003,2.3915331,6641949.3449328365,3134085.2780230157,933886.8389916009,10709921.461947452,180505.01939693408,344033.4646165583,22334.212871027845,546872.6968845202,13990.036828833334,532882.660055687,425085.8484092947,302144.60054261883,1689347.0573145007,1169884.8655445504,391244.88343006535,10.957762058139087,250.0,298.6330171163263,0.0,519462.1917699503,649327.7397124378,106763.12,106763.12,0.0,0.802885,0.802885,0.5780772,0.0,2.0,5.0,141695.2828030982,0.0,0.0,2144819.642922001,1689347.0573145007,250.0,8.0,302144.60054261883,122941.24786667584,54.904396928216,46.050999999999995,67,screening,screening_financiero,not_committee_grade_proxy,1.0162083333333334,90.0,1.0,546872.6968845202,532882.660055687,425085.8484092947
INI_0000026,PLT_ALA,PLT_ALA_L03,AltaDemanda,mantenimiento_restauracion,Mantenimiento y Restauración de Performance,3.07792125,3.6935054999999997,2.9147440000000002,22.161032999999996,2.7085706999999997,7983765.270859219,3510175.511385778,933886.8389916009,12427827.621236598,245734.00782189597,432057.500398303,25294.985292082674,703086.4935122816,14334.663813166668,688751.8296991149,514138.541319106,366166.0438820696,2039801.5356383363,1420469.570244455,471346.2392537941,12.671305991596876,250.0,0.0,0.0,619331.9653938813,774164.9567423516,112101.276,106763.12,0.05,0.7516475,0.7516475,0.5411862,0.06,2.0,6.0,192801.95299466478,0.0,0.0,2770637.2851822386,2039801.5356383363,250.0,8.0,366166.0438820696,147972.49743703642,56.132437910139544,46.050999999999995,67,screening,screening_financiero,not_committee_grade_proxy,1.2215041666666666,90.0,1.12,703086.4935122816,688751.8296991149,514138.541319106
INI_0000026,PLT_ALA,PLT_ALA_L03,ShockEnergia,mantenimiento_restauracion,Mantenimiento y Restauración de Performance,3.25963125,3.9115575,2.9147440000000002,23.469345,2.8684754999999997,11049345.294275736,3071403.5724625555,980581.1809411809,15101330.047679473,360167.9121326164,398677.86415541935,28127.730932908442,786973.5072209443,14025.886895708336,772947.6203252359,590611.524911395,421313.0496054061,2362010.8932119976,1653420.0451453764,541454.2944255816,15.035736870117628,250.0,0.0,0.0,708590.8480666212,885738.5600832766,109966.01359999999,106763.12,0.03,0.7683072,0.7683072,0.5531811839999999,0.04,2.0,6.0,221479.32184177317,0.0,0.0,3125170.0902982783,2362010.8932119976,250.0,7.0,421313.0496054061,169298.47530598892,56.08634827286658,46.050999999999995,67,screening,screening_financiero,not_committee_grade_proxy,1.6905333333333332,94.5,0.98,786973.5072209443,772947.6203252359,590611.524911395
INI_0000027,PLT_ALA,PLT_ALA_L03,RestriccionOperativa,optimizacion_parametros,Optimización de Parámetros de Proceso,7.776258750000001,8.374432500000003,3.64567,13.1598225,7.178085000000001,7435083.446134547,2977381.014121865,933886.8389916009,11346351.299248014,578171.3270498393,272674.9754841279,67035.19110663026,917881.4936405974,19436.38200375,898445.1116368475,584648.9654059366,415505.06813122425,2079997.7394825676,1411936.5191598707,523455.72311668354,6.161140315006835,250.0,156.85760849151168,0.0,668061.220322697,835076.5254033712,229168.05120000002,212192.64,0.08,0.6581300000000001,0.6581300000000001,0.47385360000000004,0.12,3.0,10.0,365405.6033787104,0.0,0.0,3319386.4479211974,2079997.7394825676,250.0,13.0,415505.06813122425,169143.89727471233,69.09057347687946,59.567000000000014,58,screening,screening_financiero,not_committee_grade_proxy,1.1375566666666663,90.0,0.95,917881.4936405974,898445.1116368475,584648.9654059366
INI_0000027,PLT_ALA,PLT_ALA_L03,Base,optimizacion_parametros,Optimización de Parámetros de Proceso,7.065893250000002,7.609423500000003,3.64567,11.957665500000001,6.522363,6641949.3449328365,3134085.2780230157,933886.8389916009,10709921.461947452,469313.05043202866,264146.3028276352,60911.48964825775,794370.8429079215,19322.137959,775048.7049489216,585579.3433527387,416206.92858545174,2238722.3063198617,1529821.988097103,536840.9467336743,7.20959024826263,250.0,205.9654854108931,0.0,708900.3182227586,886125.3977784482,212192.64,212192.64,0.0,0.761485,0.761485,0.5482691999999999,0.0,2.0,6.0,219592.25375727698,0.0,0.0,3031737.4552952247,2238722.3063198617,250.0,10.0,416206.92858545174,169372.41476728691,64.46168435596506,59.567000000000014,58,screening,screening_financiero,not_committee_grade_proxy,1.0162083333333334,90.0,1.0,794370.8429079215,775048.7049489216,585579.3433527387
INI_0000027,PLT_ALA,PLT_ALA_L03,AltaDemanda,optimizacion_parametros,Optimización de Parámetros de Proceso,8.002595249999999,8.6181795,3.64567,13.5428535,7.387010999999999,7983765.270859219,3510175.511385778,933886.8389916009,12427827.621236598,638908.4203369295,329634.26325628284,68986.32352386184,1037529.0071170742,19798.114557,1017730.8925600742,719681.490979063,512627.2014289653,2760873.307318318,1902461.8641071115,657189.1168108666,8.538790233284116,250.0,229.06997899450278,0.0,858411.4432112067,1073014.3040140085,222802.27200000003,212192.64,0.05,0.7127315,0.7127315,0.51316668,0.06,2.0,7.0,299867.28790794284,0.0,0.0,3996534.82157779,2760873.307318318,250.0,9.0,512627.2014289653,207054.28955009766,65.68972586899626,59.567000000000014,58,screening,screening_financiero,not_committee_grade_proxy,1.2215041666666666,90.0,1.12,1037529.0071170742,1017730.8925600742,719681.490979063
INI_0000027,PLT_ALA,PLT_ALA_L03,ShockEnergia,optimizacion_parametros,Optimización de Parámetros de Proceso,8.47504125,9.126967500000001,3.64567,14.3423775,7.823115,11049345.294275736,3071403.5724625555,980581.1809411809,15101330.047679473,936436.5715448026,303342.5390862734,76711.99345338666,1316491.1040844629,19371.651762750003,1297119.4523217129,939775.3198005593,671214.1677628326,3677588.2885893304,2564179.980980275,858171.4552366436,11.732240699608221,250.0,295.96205562676914,0.0,1113408.3076090552,1391760.384511319,218558.41920000003,212192.64,0.03,0.7285632,0.7285632,0.5245655039999999,0.04,2.0,7.0,391573.04991689976,0.0,0.0,5159075.550635746,3677588.2885893304,250.0,8.0,671214.1677628326,268561.1520377267,65.64363602546786,59.567000000000014,58,screening,screening_financiero,not_committee_grade_proxy,1.6905333333333332,94.5,0.98,1316491.1040844629,1297119.4523217129,939775.3198005593
INI_0000028,PLT_ALA,PLT_ALA_L03,RestriccionOperativa,reduccion_scrap_reproceso,Reducción de Scrap/Reproceso,2.3926950000000002,2.99086875,3.22287,4.7853900000000005,2.1534255,7435083.446134547,2977381.014121865,933886.8389916009,11346351.299248014,177898.86986148902,116906.25069031563,20110.55733198908,314915.6778837937,19144.752683750005,295770.9252000437,178945.32093301855,123480.10032032337,-168189.1989856963,-402581.15973715554,164709.92395571014,-0.43550582630469054,19.358017128067733,2.594707564851291,1.0,234391.96075145924,292989.95093932404,924399.0216000001,855925.02,0.08,0.714802,0.6290257600000001,0.45289854720000006,0.12,1.0,7.0,59648.44031100621,12.0,0.0,325507.24984542164,-168189.1989856963,19.358017128067733,999.0,123480.10032032337,55465.22061269518,66.29975446592616,74.2635,72,pre_feasibility,pre_feasibility,not_committee_grade_proxy,1.1375566666666663,90.0,0.95,314915.6778837937,295770.9252000437,178945.32093301855
INI_0000028,PLT_ALA,PLT_ALA_L03,Base,reduccion_scrap_reproceso,Reducción de Scrap/Reproceso,2.1741210000000004,2.7176512500000007,3.22287,4.348242000000001,1.9567089000000002,6641949.3449328365,3134085.2780230157,933886.8389916009,10709921.461947452,144404.01551754726,114770.35363070472,18273.44689447733,277447.8160427293,19032.222791,258415.5932517293,182610.96801515552,126150.87458943197,-62227.33229792597,-307624.67116817785,170083.69991137576,-0.3594060974735589,21.334925811043064,6.221547606135972,1.0,245397.3388702519,306746.6735878149,855925.02,855925.02,0.0,0.825885,0.7267788,0.5232807359999999,0.0,1.0,4.0,38043.95166982408,12.0,0.0,267248.80170075834,-62227.33229792597,21.334925811043064,999.0,126150.87458943197,56460.09342572355,62.781975826906155,74.2635,72,pre_feasibility,pre_feasibility,not_committee_grade_proxy,1.0162083333333334,90.0,1.0,277447.8160427293,258415.5932517293,182610.96801515552
INI_0000028,PLT_ALA,PLT_ALA_L03,AltaDemanda,reduccion_scrap_reproceso,Reducción de Scrap/Reproceso,2.4623369999999998,3.07792125,3.22287,4.9246739999999996,2.2161032999999994,7983765.270859219,3510175.511385778,933886.8389916009,12427827.621236598,196587.20625751675,140784.229883183,20695.897057158552,358067.3331978583,19501.057693000002,338566.2755048583,224154.95409174587,155931.27079201702,66494.5870126909,-227278.00114960995,207955.18640494434,-0.25289042162840936,24.941543204193934,10.966128949534095,1.0,293772.5881623009,367215.7352028761,898721.2710000001,855925.02,0.05,0.7732675,0.6804754,0.48994228799999995,0.06,1.0,5.0,56038.7385229365,12.0,0.0,559152.0980259152,66494.5870126909,24.941543204193934,66.0,155931.27079201702,68223.68329972884,64.01001774443378,74.2635,72,pre_feasibility,pre_feasibility,not_committee_grade_proxy,1.2215041666666666,90.0,1.12,358067.3331978583,338566.2755048583,224154.95409174587
INI_0000028,PLT_ALA,PLT_ALA_L03,ShockEnergia,reduccion_scrap_reproceso,Reducción de Scrap/Reproceso,2.607705,3.25963125,3.22287,5.21541,2.3469344999999997,11049345.294275736,3071403.5724625555,980581.1809411809,15101330.047679473,288134.3297060931,128588.65506149815,23013.598036016,439736.5828036073,19080.993674750003,420655.58912885725,286773.71277459594,201134.3949687791,353250.7545106871,-15513.915226348909,266048.462492023,-0.017597398447137896,32.52867644454246,20.53758132307507,1.0,368764.669737036,460955.83717129496,881602.7706,855925.02,0.03,0.7903872000000001,0.6955407360000001,0.50078932992,0.04,1.0,5.0,71693.42819364899,12.0,0.0,929748.8768976502,353250.7545106871,32.52867644454246,49.0,201134.3949687791,85639.31780581686,63.96392774381938,74.2635,72,pre_feasibility,pre_feasibility,not_committee_grade_proxy,1.6905333333333332,94.5,0.98,439736.5828036073,420655.58912885725,286773.71277459594
INI_0000029,PLT_ALA,PLT_ALA_L04,RestriccionOperativa,quick_wins_operativos,Quick Wins Operativos,4.585998750000001,5.095554166666667,1.5267,6.1146650000000005,4.076443333333334,7794092.373371193,2518358.487110518,979665.9309063009,11292116.791388012,357436.9788166483,111882.96224480259,39935.526529367846,509255.4675908187,6938.387807500001,502317.0797833187,402609.9517837123,287936.41669817286,1696598.473097107,1202811.8645993334,373513.1704356584,32.466058285493695,250.0,0.0,0.0,493786.60849777353,617233.2606222169,37048.2876,34303.97,0.08,0.8042100000000001,0.8042100000000001,0.5790312000000001,0.12,1.0,5.0,100652.48794592806,0.0,0.0,2125939.42383394,1696598.473097107,250.0,4.0,287936.41669817286,114673.53508553945,43.16789131837015,28.439500000000006,88,screening,screening_financiero,not_committee_grade_proxy,1.1375566666666663,90.0,0.95,509255.4675908187,502317.0797833187,402609.9517837123
INI_0000029,PLT_ALA,PLT_ALA_L04,Base,quick_wins_operativos,Quick Wins Operativos,4.16706525,4.630072500000001,1.5267,5.556087000000001,3.7040580000000003,6962661.160255389,2650903.6706426507,979665.9309063009,10593230.76180434,290138.63368424913,108196.11002889521,36287.394287009316,434622.13800015365,6897.605038000001,427724.53296215367,392954.76192214136,280996.0991733018,1689574.5650906714,1198415.901976108,367447.3305477281,34.93519560494334,250.0,0.0,0.0,491158.66311456333,613948.3288932042,34303.97,34303.97,0.0,0.927485,0.92,0.6624,0.0,1.0,3.0,65492.46032035694,0.0,0.0,1842108.311399541,1689574.5650906714,250.0,4.0,280996.0991733018,111958.66274883959,40.76122875801034,28.439500000000006,88,screening,screening_financiero,not_committee_grade_proxy,1.0162083333333334,90.0,1.0,434622.13800015365,427724.53296215367,392954.76192214136
INI_0000029,PLT_ALA,PLT_ALA_L04,AltaDemanda,quick_wins_operativos,Quick Wins Operativos,4.71947925,5.2438658333333334,1.5267,6.292638999999999,4.195092666666667,8369267.7371012755,2969012.111119769,979665.9309063009,12317945.779127346,394985.8542294392,135321.15559379864,41097.89362528196,571404.9034485199,7067.518874,564337.3845745199,489352.7762023258,350355.0935809546,2090896.7071671276,1486759.1764829198,455782.7585224081,41.27688779053631,250.0,0.0,0.0,604137.5306842078,755171.9133552597,36019.1685,34303.97,0.05,0.8687715,0.8687715,0.62551548,0.06,1.0,4.0,101948.49504215125,0.0,0.0,2416808.7316481373,2090896.7071671276,250.0,4.0,350355.0935809546,138997.68262137123,41.98926748211484,28.439500000000006,88,screening,screening_financiero,not_committee_grade_proxy,1.2215041666666666,90.0,1.12,571404.9034485199,564337.3845745199,489352.7762023258
INI_0000029,PLT_ALA,PLT_ALA_L04,ShockEnergia,quick_wins_operativos,Quick Wins Operativos,4.9981012499999995,5.553445833333334,1.5267,6.664135,4.442756666666667,11582871.734093642,2597885.5972297974,1028649.227451616,15209406.558775056,578923.656927631,124647.0177085313,45700.382129221834,749271.0567653842,6915.280445500001,742355.7763198841,658379.8739450015,472097.2307156611,2826239.735684336,2016583.531584442,613214.4532438889,57.07351332562772,250.0,0.0,0.0,809656.2040998943,1012070.2551248679,35333.089100000005,34303.97,0.03,0.8879232,0.8879232,0.639304704,0.04,1.0,4.0,137162.47373854194,0.0,0.0,3191231.391235429,2826239.735684336,250.0,3.0,472097.2307156611,186282.64322934044,41.943178721665305,28.439500000000006,88,screening,screening_financiero,not_committee_grade_proxy,1.6905333333333332,94.5,0.98,749271.0567653842,742355.7763198841,658379.8739450015
INI_0000030,PLT_ALA,PLT_ALA_L04,RestriccionOperativa,mantenimiento_restauracion,Mantenimiento y Restauración de Performance,2.5477770833333335,3.0573325000000002,2.921576,18.343995000000003,2.2420438333333332,7794092.373371193,2518358.487110518,979665.9309063009,11292116.791388012,198576.0993425824,260687.5871673325,21964.539591152316,481228.22610106727,11490.760521458335,469737.4655796089,322752.07865575113,229164.08368613248,1151777.4934873616,774874.5486716252,291247.43796447,5.234641360243133,218.0341815242417,146.8177352960447,0.0,376902.9448157364,471128.68101967045,148028.202,137063.15,0.08,0.694562,0.694562,0.50008464,0.12,3.0,8.0,174824.04260519854,0.0,0.0,1743725.479919453,1151777.4934873616,218.0341815242417,13.0,229164.08368613248,93587.99496961865,64.02091243923066,36.8455,67,screening,screening_financiero,not_committee_grade_proxy,1.1375566666666663,90.0,0.95,481228.22610106727,469737.4655796089,322752.07865575113
INI_0000030,PLT_ALA,PLT_ALA_L04,Base,mantenimiento_restauracion,Mantenimiento y Restauración de Performance,2.3150362500000004,2.7780435000000003,2.921576,16.668261,2.0372319,6962661.160255389,2650903.6706426507,979665.9309063009,10593230.76180434,161188.1298245829,251604.64484560938,19958.06685785512,432750.8415280474,11423.219609833333,421327.6219182141,336025.939790413,238740.17515834403,1282743.2551243387,871682.8713986562,309275.0091181431,6.359717191664252,245.16140172643998,191.11012812019905,0.0,411060.3837256825,513825.47965710313,137063.15,137063.15,0.0,0.802885,0.802885,0.5780772,0.0,2.0,5.0,112008.64659680432,0.0,0.0,1643167.437639751,1282743.2551243387,245.16140172643998,10.0,238740.17515834403,97285.76463206898,60.50313488801022,36.8455,67,screening,screening_financiero,not_committee_grade_proxy,1.0162083333333334,90.0,1.0,432750.8415280474,421327.6219182141,336025.939790413
