fecha,planta_id,linea_id,familia_proceso,production_volume,planned_vs_actual_utilization,sec,sec_vs_target,sec_vs_benchmark,cost_energy_per_unit,emissions_per_unit,oee_synthetic,availability_rate,performance_loss_proxy,quality_loss_proxy,stop_density,process_deviation_density,loss_value_proxy,thermal_loss_proxy,process_loss_proxy,line_criticality_weight,trend_sec_7d,trend_oee_7d,sec_benchmark_gap,sec_gap_persistencia_14d,process_deviation_risk_score,process_deviation_risk_scaling_method,process_deviation_risk_scale_version,process_deviation_risk_comparability_tag,loss_stop_proxy,loss_process_proxy,loss_thermal_proxy
2025-11-08,PLT_ALA,PLT_ALA_L02,TratamientoTermico,153.65599999999998,1.0952803030303029,412.92260891971085,-373.6073910802892,-272.23639108028914,2.768474041181529,86.08933559379395,0.9244592269966664,1.0,0.0361533333333333,0.0405233333333333,0.0,0.0130160878846253,9592.887006838002,0.0,6353.565574305658,0.8,-3.140828049307343,0.0104341013643845,-272.23639108028914,-256.9420357943622,39.63416754122363,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6353.565574305658,0.0
2025-11-09,PLT_ALA,PLT_ALA_L02,TratamientoTermico,149.2354,1.0755454545454546,433.39077967302234,-353.13922032697775,-251.76822032697768,2.365218230603768,90.38192352484734,0.9038744574066668,1.0,0.0535199999999999,0.0453826666666666,0.0,0.0134016459901605,9373.814432525,0.0,6661.248350823047,0.8,-2.843601721051444,0.0061811366881284,-251.76822032697768,-255.97698691541095,43.74577850905023,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6661.248350823047,0.0
2025-11-10,PLT_ALA,PLT_ALA_L02,TratamientoTermico,159.5389,1.1352272727272728,412.9547665852345,-373.57523341476536,-272.2042334147655,2.9771387206313182,86.06027677262409,0.96551856298,1.0,0.001,0.033436,0.0,0.0,10714.44385888,0.0,4340.04620169723,0.8,-1.1185132196801872,-0.0003781339721428,-272.2042334147655,-257.38636733364274,14.676071428571428,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4340.04620169723,0.0
2025-11-11,PLT_ALA,PLT_ALA_L02,TratamientoTermico,152.4414,1.118083333333333,441.7555769913097,-344.7744230086902,-243.4034230086903,3.42534294190937,92.2108536788563,0.94754474815,1.0,0.0160866666666668,0.0370256666666665,0.0,0.0,11238.057262814,0.0,4905.126361262866,0.8,2.402049307360748,-6.518653083342172e-05,-243.4034230086903,-256.1096244262466,17.35066071428561,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4905.126361262866,0.0
2025-11-12,PLT_ALA,PLT_ALA_L02,TratamientoTermico,153.86509999999998,1.0680113636363635,429.705510290247,-356.8244897097531,-255.453489709753,2.4825291123159343,89.15846946448546,0.90815814149,1.0,0.06015,0.0336706666666666,0.0,0.0,10200.637047239,0.0,4152.866353610193,0.8,0.7798913578510992,-0.002700952510238,-255.453489709753,-255.41405922737448,16.51273809523805,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4152.866353610193,0.0
2025-11-13,PLT_ALA,PLT_ALA_L02,TratamientoTermico,147.4227,1.1025795454545455,452.74547081301256,-333.7845291869873,-232.41352918698743,2.984607799402243,94.57845630286243,0.9307858839466668,1.0,0.0297299999999999,0.0407193333333332,0.0,0.0067832158819503,10459.312750252,0.0,5967.481450087343,0.8,4.170559051262597,-0.0037531547817857,-232.41352918698743,-254.5459800657582,30.223835727687263,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,5967.481450087343,0.0
2025-11-14,PLT_ALA,PLT_ALA_L02,TratamientoTermico,147.28399999999996,1.130689393939394,458.2293890270448,-328.30061097295527,-226.92961097295515,3.390624268449281,95.08376001466556,0.95348578849,1.0,0.0049933333333332,0.0416673333333333,0.0,0.0135792075174492,10874.182263587,0.0,7402.8962174133885,0.8,6.835016653821249,0.0029836470025,-226.92961097295515,-252.37516678066785,40.303561276173774,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,7402.8962174133885,0.0
2025-11-15,PLT_ALA,PLT_ALA_L02,TratamientoTermico,148.6162,1.0808030303030305,439.8386527607056,-346.69134723929426,-245.3203472392944,2.846460347444303,91.64251373672587,0.91123221244,1.0,0.0488933333333333,0.0418520000000001,0.0,0.0269149662015311,9810.458545822,0.0,8657.037960912561,0.8,4.317241356013338,-0.000669683860119,-245.3203472392944,-252.2294774674891,61.676901683249085,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,8657.037960912561,0.0
2025-11-16,PLT_ALA,PLT_ALA_L02,TratamientoTermico,146.2151,1.0615378787878786,441.7786747795005,-344.7513252204994,-243.38032522049951,2.787645802207257,92.22547233493668,0.9010340291666666,1.0,0.0658466666666667,0.035419,0.0,0.020517716706414,9105.672364997,0.0,6648.798064247145,0.8,3.970062673513854,-0.0078839652092856,-243.38032522049951,-251.04070011692968,48.54478339295433,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6648.798064247145,0.0
2025-11-17,PLT_ALA,PLT_ALA_L02,TratamientoTermico,149.51399999999998,1.1505568181818182,448.0736855681242,-338.4563144318757,-237.08531443187584,3.5409259919552203,93.44732780876708,0.9687674270633332,1.0,0.0,0.043067,0.0,0.0133766737563037,11083.628216474,0.0,7647.552248162618,0.8,1.0783513091658552,0.0010666478780952,-237.08531443187584,-251.35840713703905,40.73188563445556,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,7647.552248162618,0.0
2025-11-18,PLT_ALA,PLT_ALA_L02,TratamientoTermico,150.5161,1.0689848484848483,450.9317607998507,-335.5982392001492,-234.2272392001493,3.2944371181326964,93.94151077525926,0.90273708899,1.0,0.0592933333333333,0.0403673333333335,0.0,0.0066438075395256,11186.281392865,0.0,6324.402226834566,0.8,1.353016671124651,0.0002588631932142,-234.2272392001493,-250.12025207338417,30.639389880717072,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6324.402226834566,0.0
2025-11-19,PLT_ALA,PLT_ALA_L02,TratamientoTermico,148.5206,1.0582196969696969,447.515589002441,-339.01441099755885,-237.643410997559,3.1984365302890345,92.58281538049268,0.8908661930000003,1.0,0.0687666666666667,0.0437000000000001,0.0,0.0134661454370639,10911.194780127998,0.0,7603.65355383591,0.8,-0.7874953242387199,-0.005847187757738,-237.643410997559,-247.3459666710156,43.22648006035782,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,7603.65355383591,0.0
2025-11-20,PLT_ALA,PLT_ALA_L02,TratamientoTermico,148.2301,1.038314393939394,448.9162394432253,-337.61376055677454,-236.24276055677467,3.417505712597697,91.84120802724954,0.8353138510521333,0.9450000000000002,0.0862833333333332,0.0390366666666666,0.0,0.0,10861.387213403,0.0,4931.839143145905,0.8,-0.122588937415634,-0.0140551711203666,-236.24276055677467,-246.1192982613493,20.613154761904717,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4931.839143145905,0.0
2025-11-21,PLT_ALA,PLT_ALA_L02,TratamientoTermico,153.0195,1.1171666666666666,432.611243832506,-353.9187561674938,-252.54775616749396,2.9368844189423995,90.33325883302456,0.9456062748033336,1.0,0.0168933333333333,0.0384149999999999,0.0065351148056293,0.0065351148056293,15771.946002231998,0.0,8621.860017405435,0.8,-0.2844712151011345,-0.0037935501143713,-252.54775616749396,-245.77543225100464,34.57982868073985,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,103.07147783277216,8621.860017405435,0.0
2025-11-22,PLT_ALA,PLT_ALA_L02,TratamientoTermico,154.74490000000003,1.117556818181818,423.20445599267896,-363.3255440073209,-261.95454400732103,2.582495922467558,88.4986469344062,0.94406339894,1.0,0.01655,0.039926,0.0,0.0129244970270425,9763.930917689002,0.0,6402.4043459307695,0.8,-3.1665378995830773,0.0005479488165048,-261.95454400732103,-245.0410146029355,38.563352683420895,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6402.4043459307695,0.0
2025-11-23,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.7343,1.0394772727272727,443.1153045973437,-343.4146954026564,-242.04369540265628,2.3965056855500797,92.67844244841147,0.8772126744633333,1.0,0.0852599999999998,0.0411206666666666,0.0,0.0,9753.822404544,0.0,4606.787218963494,0.8,-3.0440749177364266,-0.0049025555748808,-242.04369540265628,-244.34640567976967,21.886416666666616,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4606.787218963494,0.0
2025-11-24,PLT_ALA,PLT_ALA_L02,TratamientoTermico,153.2687,1.1290000000000002,432.47577853697567,-354.0542214630242,-252.68322146302432,3.0614342914076733,90.06928805424722,0.9585289028366668,1.0,0.0064799999999998,0.0353383333333333,0.0,0.0,10604.544789013,0.0,4472.047001535003,0.8,-3.210010680334487,0.0088863554412333,-252.68322146302432,-242.95204768321673,16.021601190476158,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4472.047001535003,0.0
2025-11-25,PLT_ALA,PLT_ALA_L02,TratamientoTermico,146.4938,1.115526515151515,458.1894506664453,-328.3405493335546,-226.9695493335547,3.268968719668313,95.56119310168758,0.9421505533433332,1.0,0.0183366666666667,0.0401213333333334,0.0,0.0068262274580903,11172.402622086,0.0,6323.078003441099,0.8,0.3444544265839697,0.0118531994378237,-226.9695493335547,-241.7781995635642,29.589079282373586,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6323.078003441099,0.0
2025-11-26,PLT_ALA,PLT_ALA_L02,TratamientoTermico,148.1958,1.1318939393939391,467.19732758611303,-319.3326724138868,-217.96167241388696,3.2498836441064847,96.8719447514707,0.9392256805834333,0.9802499999999998,0.0039333333333333,0.0393593333333331,0.0,0.0134956591212436,11193.341898998,0.0,7380.095519603929,0.8,4.116821451458508,0.0114031981989488,-217.96167241388696,-239.10021261385947,38.70545296757954,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,7380.095519603929,0.0
2025-11-27,PLT_ALA,PLT_ALA_L02,TratamientoTermico,145.36700000000002,1.099568181818182,466.71865626384897,-319.8113437361511,-218.44034373615105,2.905694740659652,97.82994063301848,0.9325082042633334,1.0,0.0323799999999998,0.0364046666666667,0.0068791403826177,0.0068791403826177,12285.58190672,0.0,6563.30110233466,0.8,7.335075948214229,0.0005702939481023,-218.44034373615105,-238.1021279387997,34.62591048035379,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,84.51424261847491,6563.30110233466,0.0
2025-11-28,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.89570000000003,1.1164242424242423,442.3043411136048,-344.225658886395,-242.85465888639516,3.03379408681054,92.15728378091016,0.9386061635333331,1.0,0.0175466666666666,0.0447683333333333,0.0,0.0197503945141304,10781.054915685,0.0,8630.00627227945,0.8,4.972425276604512,0.0026755761116701,-242.85465888639516,-239.23963136118832,51.857133437862245,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,8630.00627227945,0.0
2025-11-29,PLT_ALA,PLT_ALA_L02,TratamientoTermico,148.1859,1.0327651515151517,431.1754558216496,-355.35454417835047,-253.98354417835037,2.7342007164413986,89.70280262832023,0.8743297718633333,1.0,0.0911666666666666,0.0379933333333334,0.0,0.0134965607389097,9434.977951085,0.0,6108.111109325409,0.8,-0.272614842015033,-0.0020763048388094,-253.98354417835037,-239.85843114254945,40.34543634645983,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6108.111109325409,0.0
2025-11-30,PLT_ALA,PLT_ALA_L02,TratamientoTermico,152.0645,1.0513484848484849,433.9498135560876,-352.5801864439123,-251.2091864439124,2.68710845246201,90.24777459564856,0.8860116603233333,1.0,0.0748133333333332,0.0423863333333333,0.0,0.013152313656376,9960.178372089998,0.0,6779.546021922896,0.8,-2.6606739680272686,-0.0126361716982177,-251.2091864439124,-240.41763551565035,42.10745262742112,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6779.546021922896,0.0
2025-12-01,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.509,1.1129015151515151,442.9289105381359,-343.601089461864,-267.90708946186413,3.3638790212958285,100.86098475998124,0.9434140016733332,1.0,0.0206466666666665,0.0366196666666667,0.0,0.0,11063.333527105,0.0,4789.5613991658165,0.8,-5.279280317399221,-0.0057434331403642,-267.90708946186413,-242.61919087493524,17.227196428571446,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4789.5613991658165,0.0
2025-12-02,PLT_ALA,PLT_ALA_L02,TratamientoTermico,155.98110000000003,1.0957007575757576,432.5721572335354,-353.95784276646447,-278.2638427664646,3.0815575778720565,98.27260610420107,0.92599825115,1.0,0.0357833333333332,0.0397283333333332,0.0,0.0064110331315781,11071.089445590998,0.0,6158.718784958104,0.8,-5.707483216667009,-0.0025166141675106,-278.2638427664646,-245.7646625582435,29.219138983081343,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6158.718784958104,0.0
2025-12-03,PLT_ALA,PLT_ALA_L02,TratamientoTermico,153.9367,1.136996212121212,441.83250738741776,-344.6974926125823,-269.00349261258225,3.0244737110775284,100.97711825704982,0.9635106775633332,1.0,0.0,0.0371320000000001,0.0,0.0064961766752178,11069.088584122,0.0,5920.276018279294,0.8,-2.9417628454623626,0.0048884223194048,-269.00349261258225,-248.004668387888,26.701765012826765,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,5920.276018279294,0.0
2025-12-04,PLT_ALA,PLT_ALA_L02,TratamientoTermico,154.0799,1.1397310606060609,432.7016236805953,-353.8283763194046,-278.13437631940474,3.149328951598067,97.9379404451846,0.9655716685466668,1.0,0.0,0.0372546666666666,0.0,0.0,11075.03035285,0.0,4856.160850733746,0.8,-0.3168466246444484,0.0106873184738095,-278.13437631940474,-250.99692665664728,17.034166666666625,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4856.160850733746,0.0
2025-12-05,PLT_ALA,PLT_ALA_L02,TratamientoTermico,143.642,1.012719696969697,484.7512097960381,-301.77879020396205,-226.08479020396197,3.1227257399265653,104.95117409949736,0.79690796263758,0.9199166666666666,0.1088066666666666,0.0402223333333332,0.0,0.0,11517.51158138,0.0,5349.255465377185,0.8,5.611945679337928,-0.0018945976907353,-226.08479020396197,-249.1067148021093,21.99772023809515,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,5349.255465377185,0.0
2025-12-06,PLT_ALA,PLT_ALA_L02,TratamientoTermico,143.9008,1.0160416666666665,434.8373567203312,-351.69264327966886,-275.9986432796688,2.8779120042094397,97.58742772799036,0.8157529752101134,0.9412083333333332,0.1058833333333334,0.0393973333333331,0.013898463385888,0.0,22162.230785128,0.0,10133.162907781429,0.8,3.087024801985518,-0.0165790970005177,-275.9986432796688,-250.10986475013416,35.29703481445928,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,308.0209531167014,10133.162907781429,0.0
2025-12-07,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.76860000000002,1.0922916666666669,434.1729459743013,-352.3570540256988,-276.6630540256987,2.7481055200454527,98.91827492643404,0.9265976099033332,1.0,0.0387833333333332,0.0360183333333333,0.0,0.0,9796.904792608,0.0,4189.748385650404,0.8,0.7564717032395797,-0.0156265157898401,-276.6630540256987,-252.58267608035143,17.369553571428543,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4189.748385650404,0.0
2025-12-08,PLT_ALA,PLT_ALA_L02,TratamientoTermico,148.3732,1.1077121212121213,456.6403158911307,-329.8896841088694,-254.19568410886933,3.3014281421236618,103.39608851194151,0.9343052386766668,1.0,0.0252133333333333,0.0414706666666666,0.0,0.0067397616281107,11527.509825969,0.0,6645.203159345536,0.8,2.107895935224622,-0.0070972809313054,-254.19568410886933,-252.6907091264832,30.49919006121362,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6645.203159345536,0.0
2025-12-09,PLT_ALA,PLT_ALA_L02,TratamientoTermico,149.5588,1.103219696969697,450.2392303160038,-336.2907696839963,-260.59676968399623,3.493606421629129,102.58968278697074,0.9353935349566666,1.0,0.0291666666666666,0.0365593333333333,0.0,0.0133726668039593,11193.295629111,0.0,7085.178929097842,0.8,0.8042603351818706,-0.0006140942962231,-260.59676968399623,-255.09265343722907,37.49191687260559,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,7085.178929097842,0.0
2025-12-10,PLT_ALA,PLT_ALA_L02,TratamientoTermico,137.0707,1.033443181818182,537.6777583580039,-248.85224164199624,-173.15824164199614,3.9500681514112954,115.38608367798516,0.8087277785764312,0.9034583333333333,0.0905699999999999,0.0383596666666666,0.0,0.0072955051663119,11738.619450846,0.0,6545.215451991831,0.8,9.56097872296275,-0.0026788664930707,-173.15824164199614,-251.892408382094,31.255763701848753,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6545.215451991831,0.0
2025-12-11,PLT_ALA,PLT_ALA_L02,TratamientoTermico,126.8463,0.9806666666666668,496.116587716206,-290.4134122837939,-214.71941228379404,3.921950815967472,108.45675963745096,0.7459830106611732,0.8638333333333333,0.1370133333333333,0.041799,0.0078835567139128,0.0078835567139128,31460.269649253,0.0,18765.880982618968,0.8,9.137257906341134,-0.0056439044336875,-214.71941228379404,-251.6266275640685,43.49793345144867,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,248.0188200148756,18765.880982618968,0.0
2025-12-12,PLT_ALA,PLT_ALA_L02,TratamientoTermico,156.6368,1.1677651515151517,439.8803771748224,-346.6496228251777,-270.9556228251776,3.091720024066794,99.28682480745265,0.9851800439866668,1.0,0.0,0.0415250000000001,0.0,0.006384195795624,11581.037764873,0.0,6619.798628040778,0.8,7.859063832648465,0.0007669481337537,-270.9556228251776,-253.63383927398152,29.27941869343606,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6619.798628040778,0.0
2025-12-13,PLT_ALA,PLT_ALA_L02,TratamientoTermico,159.2439,1.146314393939394,412.6806624479054,-373.8493375520947,-298.15533755209464,2.6482043822406176,93.74679664338792,0.97340405433,1.0,0.0,0.0351016666666667,0.0,0.0062796753910196,10142.50121807,0.0,5211.569214646244,0.8,-1.8614060932714764,0.0018842292715895,-298.15533755209464,-256.78896737210613,25.10805475319609,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,5211.569214646244,0.0
2025-12-14,PLT_ALA,PLT_ALA_L02,TratamientoTermico,154.2571,1.1125227272727272,426.1355763454958,-360.39442365450407,-284.7004236545042,2.557940983484437,97.12592431725996,0.9411298991566668,1.0,0.0209800000000001,0.0386506666666667,0.0,0.0,10096.816932836,0.0,4550.568079516304,0.8,-9.443883412724391,0.0097481173427464,-284.7004236545042,-259.1811986014341,18.50609523809526,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4550.568079516304,0.0
2025-12-15,PLT_ALA,PLT_ALA_L02,TratamientoTermico,152.9065,1.1406477272727271,454.5882773298957,-331.9417226701044,-256.24772267010434,3.2035794379019737,103.03325803677411,0.96904155796,1.0,0.0,0.0345626666666666,0.0,0.0065399443450736,11440.335595514,0.0,5869.149550997045,0.8,-10.481183866130008,0.0211846197799749,-256.24772267010434,-258.34838668773693,25.161583184277024,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,5869.149550997045,0.0
2025-12-16,PLT_ALA,PLT_ALA_L02,TratamientoTermico,156.3453,1.124590909090909,433.152367180917,-353.3776328190831,-277.683632819083,2.983797331865999,99.14903511650174,0.95048758504,1.0,0.01036,0.0395556666666667,0.0,0.0063960988913641,11269.17408338,0.0,6249.36068174437,0.8,-14.65634268332882,0.0295480846127986,-277.683632819083,-258.3069431200669,28.36244000371283,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6249.36068174437,0.0
2025-12-17,PLT_ALA,PLT_ALA_L02,TratamientoTermico,155.9909,1.183590909090909,443.8870378132426,-342.6429621867575,-266.9489621867574,2.7171514995723,100.8569495400052,1.00262009302,1.0,0.0,0.0373726666666666,0.0,0.0064106303636942,11359.027818203002,0.0,6084.693711736215,0.8,-4.579894814811078,0.0248629940290409,-266.9489621867574,-258.16019094679365,26.723862212207926,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6084.693711736215,0.0
2025-12-18,PLT_ALA,PLT_ALA_L02,TratamientoTermico,152.83750000000003,1.1205378787878786,446.7099412435127,-339.8200587564874,-264.12605875648734,3.396465198348757,100.94699010386849,0.9470979127500002,1.0,0.0139266666666668,0.0394929999999998,0.0,0.0,11749.506600636,0.0,5382.0230541370665,0.8,3.2113654918630927,-0.0016591653730952,-264.12605875648734,-257.1595968351567,18.83102976190464,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,5382.0230541370665,0.0
2025-12-19,PLT_ALA,PLT_ALA_L02,TratamientoTermico,155.57229999999998,1.1138143939393936,446.07046042999986,-340.45953957,-264.76553957000016,3.0611462181679125,101.6666526110368,0.9396916704166666,1.0,0.0198433333333335,0.0413329999999999,0.0,0.0,11873.650321884,0.0,5630.05456281322,0.8,4.664888722345158,-0.0019865210533333,-264.76553957000016,-259.92250750415946,20.15007738095232,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,5630.05456281322,0.0
2025-12-20,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.0033,1.086643939393939,444.630128280149,-341.8998717198511,-266.205871719851,3.3064376134083595,101.03746388323964,0.9170427536066666,1.0,0.0437533333333335,0.0406843333333332,0.0,0.00662237182896,10675.652432225,0.0,6061.886265874543,0.8,1.857342716670149,-0.0047982458580952,-266.205871719851,-259.2230238213153,30.36136131486849,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6061.886265874543,0.0
2025-12-21,PLT_ALA,PLT_ALA_L02,TratamientoTermico,154.26999999999998,1.1277916666666667,435.9612339639188,-350.5687660360813,-274.8747660360812,2.6905141182080263,98.41753445258314,0.9569221472466666,1.0,0.0075433333333333,0.0356836666666664,0.0,0.0064821416996175,10446.695271917,0.0,5452.80103246913,0.8,-1.0979351886681872,-0.0059348684860714,-274.8747660360812,-259.095288964914,25.99102802561656,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,5452.80103246913,0.0
2025-12-22,PLT_ALA,PLT_ALA_L02,TratamientoTermico,154.5535,1.105060606060606,447.7915118950264,-338.73848810497367,-263.0444881049736,3.455070100745957,101.563810783968,0.93599650738,1.0,0.0275466666666667,0.0377093333333332,0.0,0.0064702514016182,11972.475727752,0.0,6459.275620123628,0.8,0.9280719100113224,-0.0058901529882142,-263.0444881049736,-259.72734639320726,27.810758054808165,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6459.275620123628,0.0
2025-12-23,PLT_ALA,PLT_ALA_L02,TratamientoTermico,150.36739999999998,1.1295681818181815,452.28434975421266,-334.2456502457872,-258.55165024578736,3.657234276370181,103.04821596968496,0.9579715304333334,1.0,0.0059799999999999,0.0361553333333333,0.0,0.0066503776749481,11715.726285571998,0.0,6193.106679755739,0.8,0.615923237852054,-0.0049613579167856,-258.55165024578736,-259.58126643333514,26.4935069886126,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,6193.106679755739,0.0
2025-12-24,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.54500000000002,1.099397727272727,457.3331192595305,-329.19688074046957,-253.5028807404695,3.532528249204985,103.56693734534296,0.9313970731833332,1.0,0.03253,0.037075,0.0,0.0131974001121779,11975.40570748,0.0,7602.792909292779,0.8,1.694953439691312,0.0003003912538094,-253.5028807404695,-265.32016922608324,37.64740373969542,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,7602.792909292779,0.0
2025-12-25,PLT_ALA,PLT_ALA_L02,TratamientoTermico,150.812,1.101098484848485,467.04548198732647,-319.4845180126736,-243.79051801267352,3.371325688208284,105.7901718696125,0.9302126073766668,1.0,0.0310333333333332,0.04002,0.0,0.0132615441742036,12055.986804725,0.0,7976.218718493298,0.8,3.737648657894193,4.7172615000088536e-05,-243.79051801267352,-267.39667677814606,39.54148292797206,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,7976.218718493298,0.0
2025-12-26,PLT_ALA,PLT_ALA_L02,TratamientoTermico,150.4397,1.1242045454545453,459.0889543782894,-327.4410456217107,-251.74704562171064,3.4753290106905834,105.11590225186572,0.9553600665,1.0,0.0107,0.0343496666666668,0.0,0.0,11581.761287527,0.0,4783.957491692049,0.8,4.110235060919323,0.0020333365979762,-251.74704562171064,-266.024635549327,15.524255952381036,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4783.957491692049,0.0
2025-12-27,PLT_ALA,PLT_ALA_L02,TratamientoTermico,159.75609999999998,1.092977272727273,422.268358301839,-364.2616416981609,-288.567641698161,3.1028530834626697,96.00960651893732,0.9281151672933332,1.0,0.0381799999999997,0.0350326666666666,0.0,0.0,10869.321044674998,0.0,4554.635001722919,0.8,-0.1329503495214287,-0.0026947408813094,-288.567641698161,-265.3398001311889,16.73627380952376,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4554.635001722919,0.0
2025-12-28,PLT_ALA,PLT_ALA_L02,TratamientoTermico,153.2272,1.1105568181818182,436.4741823837168,-350.05581761628304,-274.3618176162832,3.0682519966741757,99.71962908674176,0.9386385931,1.0,0.02271,0.0397446666666665,0.0,0.0,10871.277372651,0.0,5003.677539321011,0.8,-3.293862011425579,-0.0009936955644047,-274.3618176162832,-264.60132827131594,19.239273809523706,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,5003.677539321011,0.0
2025-12-29,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.4391,1.081034090909091,452.7530384137103,-333.77696158628976,-258.0829615862897,3.2610652816745573,102.89759328997596,0.91557993765,1.0,0.04869,0.037558,0.0,0.0,11680.788310171,0.0,5152.775349236518,0.8,-3.0388904092364637,-0.0040996135214285,-258.0829615862897,-264.73241676532916,18.614892857142856,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,5152.775349236518,0.0
2025-12-30,PLT_ALA,PLT_ALA_L02,TratamientoTermico,158.06390000000002,1.1243257575757577,444.2088302801292,-342.3211697198707,-266.62716971987084,3.3174793386101147,101.22076571563775,0.9520686715333336,1.0,0.0105933333333334,0.037558,0.0,0.0,12296.244144717,0.0,5424.272920169382,0.8,-3.234733074286004,0.0005724279355953,-266.62716971987084,-263.94266940109975,17.526416666666666,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,5424.272920169382,0.0
2025-12-31,PLT_ALA,PLT_ALA_L02,TratamientoTermico,151.276,1.1192803030303031,454.6461110786576,-331.8838889213425,-256.1898889213424,3.723951892038676,103.58023063803908,0.94921075196,1.0,0.0150333333333332,0.0362886666666666,0.0,0.0,11963.227370422002,0.0,5144.49681932186,0.8,-1.302631457516242,0.001352729077619,-256.1898889213424,-263.1741641678558,16.859940476190427,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,5144.49681932186,0.0
2024-01-01,PLT_ALA,PLT_ALA_L03,Acabado,189.0623,1.155905303030303,365.7384371506819,-82.64156284931818,-98.93856284931816,2.8880960050141766,82.38057687862678,0.9934714603133332,1.0,0.0,0.0233306666666667,0.0,0.0052892617935992,11681.107286722,0.0,4625.511265470837,0.8,0.0,0.0,-98.93856284931816,,16.26555935706549,anchored_reference_linear,anchored_reference_v1,absolute_comparable_inter_release,0.0,4625.511265470837,0.0
